   Vol_A   Vol_B
   0.81   0.14
   0.95   0.05
   0.91   0.03
   1.04   0.01
   0.88   0.04
   0.99   0.10
   0.85   0.11
   0.47   0.43
   0.78   0.19
   0.81   0.15
   0.36   0.69
   0.12   0.88
   0.02   0.96
   0.05   0.96
   0.21   0.74
   0.56   0.49
   0.59   0.38
   0.67   0.33
   0.84   0.17
   0.86   0.08
   0.95   0.05
   0.66   0.30
   0.70   0.32
   0.86   0.09
   0.96   0.04
   0.70   0.27
   0.88   0.15
   0.75   0.26
   0.96   0.07
   0.81   0.24
   0.25   0.80
   0.22   0.71
   0.12   0.84
   0.18   0.88
   0.50   0.43
   0.73   0.28
   0.64   0.27
   0.47   0.47
   0.88   0.16
   1.03   0.02
   0.95   0.06
   0.76   0.18
   0.76   0.26
   0.70   0.35
   0.81   0.33
   0.48   0.57
   0.89   0.12
   0.79   0.18
   0.85   0.11
   0.81   0.16
   0.45   0.55
   0.43   0.51
   0.15   0.86
   0.39   0.54
   0.60   0.37
   0.40   0.54
   0.34   0.75
   0.41   0.68
   0.87   0.19
   0.81   0.10
   0.86   0.18
   0.94   0.10
   0.92   0.14
   0.57   0.47
   0.35   0.62
   0.20   0.73
   0.69   0.32
   1.02   0.01
   0.96   0.01
   0.95   0.06
   0.76   0.20
   0.78   0.16
   0.58   0.39
   0.45   0.52
   0.30   0.65
   0.61   0.39
   0.37   0.64
   0.50   0.53
   1.06   0.04
   1.01   0.09
   0.92   0.08
   0.96   0.07
   0.65   0.28
   0.49   0.58
   0.21   0.80
   0.19   0.86
   0.56   0.41
   0.76   0.23
   0.98   0.03
   0.90   0.11
   0.72   0.31
   0.48   0.54
   0.38   0.59
   0.20   0.85
   0.55   0.50
   0.55   0.44
   0.16   0.87
   0.38   0.65
   0.96   0.18
   0.94   0.13
   0.95   0.10
   0.77   0.18
   0.49   0.52
   0.11   0.96
   0.32   0.67
   0.51   0.45
   0.75   0.29
   0.96   0.01
   1.05   0.00
   0.98   0.03
   0.94   0.13
   0.66   0.29
   0.70   0.31
   0.74   0.24
   0.87   0.20
   0.73   0.31
   0.35   0.62
   0.20   0.78
   0.52   0.57
   0.48   0.48
   0.68   0.38
   0.83   0.18
   0.69   0.34
   0.27   0.67
   0.42   0.63
   0.64   0.36
   0.54   0.44
   0.80   0.23
   0.77   0.24
   0.72   0.26
   0.73   0.25
   0.99   0.07
   0.93   0.13
   0.92   0.03
   0.96   0.13
   1.04   0.09
   0.74   0.34
   0.13   0.90
   0.07   0.84
   0.03   0.97
   0.09   0.84
   0.23   0.75
   0.11   0.87
   0.57   0.37
   0.73   0.30
   0.60   0.32
   0.73   0.28
   0.60   0.35
   0.63   0.44
   0.63   0.36
   0.73   0.27
   1.01   0.01
   0.86   0.16
   0.92   0.08
   0.80   0.20
   0.56   0.41
   0.29   0.65
   0.10   0.89
   0.04   0.99
   0.03   1.00
   0.06   0.94
   0.19   0.87
   0.39   0.62
   0.71   0.29
   0.86   0.11
   0.84   0.27
   1.00   0.05
   0.89   0.12
   0.70   0.27
   0.81   0.18
   0.94   0.03
   0.83   0.16
   0.66   0.39
   0.86   0.20
   0.56   0.48
   0.35   0.64
   0.11   0.90
   0.02   0.93
   0.03   0.86
   0.04   1.02
   0.13   0.82
   0.13   0.89
   0.35   0.75
   0.53   0.47
   1.05   0.09
   0.99   0.04
   1.05   0.00
   0.98   0.09
   0.79   0.22
   0.90   0.11
   0.93   0.02
   0.87   0.09
   0.43   0.61
   0.70   0.40
   0.19   0.82
   0.27   0.76
   0.29   0.80
   0.02   1.09
   0.01   0.98
   0.01   0.85
   0.16   0.75
   0.31   0.68
   0.25   0.67
   0.32   0.68
   0.77   0.29
   0.92   0.14
   0.90   0.02
   0.94   0.03
   0.88   0.11
   0.63   0.28
   0.76   0.25
   0.63   0.25
   0.52   0.61
   0.17   0.89
   0.34   0.61
   0.42   0.59
   0.28   0.65
   0.03   0.98
   0.10   0.91
   0.17   0.91
   0.31   0.69
   0.51   0.52
   0.68   0.33
   0.45   0.50
   0.81   0.28
   0.99   0.09
   0.72   0.30
   0.96   0.07
   0.89   0.11
   0.86   0.14
   0.92   0.11
   0.78   0.24
   0.85   0.11
   0.62   0.48
   0.81   0.17
   0.63   0.34
   0.16   0.89
   0.02   0.87
   0.17   0.88
   0.25   0.79
   0.44   0.56
   0.38   0.70
   0.29   0.72
   0.17   0.88
   0.33   0.62
   0.56   0.38
   0.68   0.37
   1.01   0.10
   0.90   0.17
   0.73   0.31
   0.44   0.53
   0.68   0.40
   1.01   0.05
   0.83   0.18
   0.80   0.18
   0.81   0.15
   0.37   0.64
   0.07   0.97
   0.19   0.76
   0.33   0.74
   0.19   0.79
   0.22   0.81
   0.31   0.70
   0.09   0.83
   0.36   0.57
   0.73   0.34
   0.88   0.14
   0.91   0.03
   0.90   0.05
   0.78   0.19
   0.33   0.72
   0.58   0.41
   0.89   0.08
   0.77   0.09
   0.78   0.24
   0.79   0.18
   0.83   0.17
   0.55   0.49
   0.07   0.88
   0.09   1.00
   0.11   0.91
   0.10   0.89
   0.18   0.74
   0.13   0.91
   0.71   0.36
   0.82   0.18
   1.02   0.07
   0.88   0.03
   1.02   0.01
   0.79   0.18
   0.58   0.34
   0.53   0.45
   0.67   0.37
   0.73   0.27
   0.84   0.18
   0.96   0.07
   0.92   0.05
   0.82   0.10
   0.51   0.52
   0.06   0.95
   0.00   0.93
   0.01   0.98
   0.04   0.91
   0.18   0.75
   0.68   0.30
   0.60   0.41
   0.75   0.27
   0.89   0.11
   1.10   0.01
   0.94   0.11
   0.71   0.32
   0.57   0.40
   0.75   0.26
   0.94   0.11
   0.69   0.33
   0.96   0.06
   0.90   0.18
   0.60   0.41
   0.43   0.58
   0.12   0.96
   0.08   0.82
   0.10   0.92
   0.04   0.98
   0.12   0.89
   0.19   0.82
   0.48   0.49
   0.64   0.35
   0.75   0.22
   0.88   0.08
   1.04   0.00
   0.88   0.06
   0.81   0.12
   0.83   0.13
   0.76   0.23
   0.37   0.58
   0.66   0.38
   0.81   0.27
   0.56   0.45
   0.53   0.48
   0.17   0.85
   0.37   0.65
   0.50   0.52
   0.52   0.53
   0.04   0.89
   0.07   0.92
   0.12   0.89
   0.23   0.73
   0.73   0.33
   0.99   0.06
   1.04   0.00
   0.93   0.02
   0.86   0.09
   0.77   0.27
   0.57   0.49
   0.20   0.84
   0.14   0.91
   0.35   0.68
   0.44   0.44
   0.48   0.58
   0.64   0.39
   0.73   0.25
   0.63   0.30
   0.55   0.36
   0.36   0.70
   0.13   0.86
   0.20   0.77
   0.56   0.42
   0.70   0.26
   0.83   0.08
   0.90   0.14
   0.97   0.08
   0.93   0.10
   0.35   0.62
   0.27   0.72
   0.10   0.88
   0.13   0.85
   0.24   0.78
   0.23   0.86
   0.46   0.57
   0.66   0.32
   0.74   0.26
   0.92   0.06
   0.93   0.06
   0.82   0.18
   0.60   0.38
   0.67   0.33
   0.75   0.20
   0.60   0.37
   0.76   0.28
   0.91   0.13
   0.78   0.28
   0.42   0.48
   0.09   0.94
   0.18   0.90
   0.24   0.77
   0.56   0.46
   0.53   0.44
   0.38   0.69
   0.64   0.31
   0.81   0.14
   0.78   0.24
   0.93   0.05
   0.95   0.08
   0.90   0.09
   0.86   0.10
   0.96   0.13
   0.98   0.02
   0.79   0.17
   0.85   0.16
   0.90   0.08
   0.41   0.51
   0.20   0.84
   0.05   0.91
   0.21   0.78
   0.38   0.55
   0.59   0.39
   0.61   0.36
   0.77   0.26
   0.84   0.17
   0.77   0.25
   0.92   0.12
   0.73   0.29
   0.62   0.37
   0.62   0.28
   0.83   0.09
   0.71   0.22
   1.00   0.03
   0.88   0.10
   1.02   0.03
   0.92   0.05
   0.40   0.48
   0.18   0.81
   0.05   0.88
   0.26   0.67
   0.41   0.66
   0.49   0.56
   0.74   0.28
   0.74   0.29
   0.82   0.15
   0.81   0.22
   0.75   0.26
   0.76   0.28
   0.54   0.46
   0.44   0.62
   0.47   0.51
   0.39   0.63
   0.80   0.11
   0.85   0.12
   0.83   0.16
   0.92   0.02
   0.63   0.40
   0.51   0.52
   0.22   0.79
   0.31   0.69
   0.54   0.46
   0.26   0.75
   0.15   0.88
   0.24   0.75
   0.84   0.18
   0.96   0.09
   0.83   0.12
   0.57   0.43
   0.28   0.77
   0.13   0.85
   0.13   0.81
   0.08   0.92
   0.87   0.17
   1.08   0.00
   0.95   0.04
   0.96   0.01
   0.94   0.05
   0.74   0.18
   0.75   0.22
   0.57   0.46
   0.50   0.52
   0.38   0.57
   0.25   0.80
   0.45   0.51
   0.95   0.06
   0.79   0.21
   0.85   0.23
   0.55   0.42
   0.32   0.64
   0.09   0.92
   0.11   0.83
   0.22   0.75
   0.82   0.19
   0.99   0.01
   1.00   0.00
   1.04   0.03
   0.96   0.10
   0.98   0.08
   0.74   0.27
   0.38   0.67
   0.82   0.21
   0.33   0.73
   0.05   0.93
   0.15   0.87
   0.54   0.39
   0.72   0.29
   0.86   0.17
   0.81   0.15
   0.48   0.54
   0.18   0.84
   0.46   0.50
   0.58   0.40
   0.61   0.41
   0.79   0.27
   0.97   0.04
   1.06   0.01
   0.65   0.31
   0.60   0.47
   0.67   0.29
   0.81   0.13
   0.85   0.20
   0.47   0.50
   0.12   0.95
   0.01   0.96
   0.10   0.83
   0.14   0.88
   0.55   0.51
   0.92   0.11
   0.51   0.49
   0.06   0.92
   0.03   1.01
   0.45   0.55
   0.47   0.54
   0.51   0.57
   0.61   0.42
   0.68   0.28
   0.40   0.65
   0.64   0.39
   0.82   0.21
   0.98   0.02
   0.56   0.35
   0.62   0.36
   0.37   0.61
   0.00   0.99
   0.00   1.04
   0.00   0.99
   0.10   0.93
   0.37   0.59
   0.30   0.80
   0.15   0.75
   0.06   0.91
   0.29   0.68
   0.50   0.52
   0.26   0.70
   0.39   0.57
   0.40   0.55
   0.65   0.41
   0.75   0.27
   0.95   0.10
   0.93   0.10
   0.42   0.49
   0.45   0.50
   0.22   0.79
   0.11   0.92
   0.13   0.88
   0.05   0.97
   0.01   1.04
   0.01   0.99
   0.02   0.95
   0.25   0.68
   0.51   0.56
   0.35   0.68
   0.72   0.31
   0.50   0.42
   0.49   0.50
   0.42   0.53
   0.83   0.16
   0.97   0.02
   0.60   0.46
   0.56   0.45
   0.18   0.84
   0.15   0.90
   0.16   0.79
   0.12   0.90
   0.35   0.69
   0.16   0.73
   0.17   0.82
   0.12   0.93
   0.14   0.88
   0.39   0.55
   0.79   0.21
   0.56   0.29
   0.81   0.16
   0.83   0.14
   0.54   0.43
   0.80   0.24
   0.97   0.07
   0.97   0.08
   0.23   0.76
   0.30   0.67
   0.06   0.97
   0.18   0.87
   0.18   0.88
   0.10   0.90
   0.23   0.72
   0.24   0.74
   0.33   0.62
   0.43   0.52
   0.27   0.71
   0.24   0.76
   0.31   0.70
   0.46   0.49
   0.71   0.27
   0.80   0.23
   0.64   0.27
   0.36   0.59
   0.64   0.31
   0.72   0.30
   0.53   0.46
   0.13   0.95
   0.31   0.63
   0.34   0.78
   0.25   0.82
   0.15   0.83
   0.27   0.76
   0.38   0.63
   0.74   0.25
   0.80   0.21
   0.49   0.50
   0.23   0.82
   0.25   0.74
   0.69   0.36
   0.63   0.33
   0.40   0.55
   0.32   0.65
   0.43   0.57
   0.60   0.42
   0.71   0.28
   0.75   0.22
   0.56   0.48
   0.90   0.10
   0.75   0.26
   0.32   0.75
   0.10   0.94
   0.11   0.93
   0.22   0.76
   0.37   0.60
   0.60   0.41
   0.16   0.82
   0.13   0.79
   0.48   0.51
   0.50   0.52
   0.48   0.50
   0.64   0.33
   0.72   0.28
   0.57   0.37
   0.31   0.69
   0.47   0.55
   0.90   0.07
   0.95   0.04
   0.88   0.09
   0.92   0.11
   0.78   0.28
   0.09   0.83
   0.01   0.92
   0.09   0.90
   0.25   0.71
   0.17   0.80
   0.02   0.97
   0.08   0.88
   0.52   0.47
   0.55   0.42
   0.54   0.49
   0.87   0.20
   0.81   0.08
   0.97   0.07
   0.65   0.33
   0.75   0.23
   0.99   0.03
   0.98   0.03
   0.95   0.07
   0.98   0.04
   0.90   0.03
   0.65   0.33
   0.39   0.57
   0.06   0.86
   0.24   0.69
   0.17   0.80
   0.10   0.86
   0.06   0.92
   0.61   0.36
   0.49   0.40
   0.46   0.53
   0.57   0.50
   0.84   0.20
   0.90   0.03
   0.80   0.25
   0.66   0.43
   0.60   0.41
   0.73   0.29
   1.03   0.01
   0.96   0.02
   1.08   0.00
   1.00   0.10
   0.47   0.50
   0.02   0.95
   0.06   0.93
   0.02   1.03
   0.03   1.02
   0.16   0.77
   0.91   0.08
   0.87   0.14
   0.84   0.18
   0.58   0.44
   0.92   0.13
   1.02   0.02
   0.62   0.36
   0.33   0.67
   0.38   0.67
   0.64   0.27
   0.83   0.20
   0.82   0.25
   0.90   0.11
   0.82   0.16
   0.68   0.31
   0.31   0.65
   0.14   0.89
   0.01   0.93
   0.15   0.79
   0.17   0.84
   0.25   0.74
   0.65   0.38
   0.40   0.53
   0.53   0.48
   0.89   0.12
   0.94   0.01
   0.71   0.31
   0.42   0.58
   0.68   0.37
   0.70   0.26
   0.63   0.30
   0.58   0.47
   0.68   0.31
   0.75   0.24
   0.72   0.23
   0.37   0.67
   0.22   0.87
   0.14   0.81
   0.34   0.66
   0.19   0.77
   0.08   0.95
   0.35   0.69
   0.24   0.72
   0.78   0.22
   1.00   0.04
   0.94   0.00
   0.78   0.24
   0.51   0.52
   0.81   0.28
   0.72   0.29
   0.28   0.79
   0.52   0.55
   0.79   0.21
   0.89   0.16
   0.66   0.36
   0.35   0.69
   0.31   0.61
   0.47   0.50
   0.63   0.31
   0.31   0.65
   0.02   0.96
   0.30   0.73
   0.74   0.33
   0.87   0.14
   0.90   0.08
   0.89   0.06
   0.93   0.10
   0.67   0.31
   0.63   0.42
   0.21   0.74
   0.08   0.95
   0.57   0.45
   0.74   0.24
   0.43   0.54
   0.53   0.46
   0.41   0.63
   0.43   0.58
   0.48   0.47
   0.64   0.26
   0.67   0.36
   0.42   0.59
   0.62   0.41
   1.00   0.08
   0.88   0.14
   0.58   0.34
   0.76   0.39
   0.64   0.29
   0.36   0.64
   0.21   0.78
   0.10   0.88
   0.20   0.86
   0.84   0.18
   0.89   0.14
   0.57   0.50
   0.27   0.72
   0.16   0.89
   0.47   0.57
   0.43   0.59
   0.30   0.74
   0.38   0.59
   0.88   0.16
   0.93   0.04
   0.98   0.06
   0.67   0.23
   0.67   0.30
   0.79   0.20
   0.49   0.57
   0.11   0.92
   0.01   1.01
   0.05   0.96
   0.40   0.60
   0.60   0.48
   0.73   0.25
   0.79   0.27
   0.74   0.29
   0.73   0.38
   0.34   0.64
   0.08   0.94
   0.20   0.75
   0.45   0.61
   0.73   0.26
   0.61   0.35
   0.79   0.17
   0.77   0.29
   0.84   0.09
   1.06   0.02
   0.51   0.52
   0.05   1.03
   0.06   1.02
   0.19   0.76
   0.22   0.86
   0.30   0.70
   0.58   0.44
   0.60   0.36
   0.82   0.17
   0.68   0.31
   0.48   0.52
   0.29   0.66
   0.11   0.95
   0.13   0.88
   0.33   0.74
   0.60   0.44
   0.87   0.15
   0.84   0.16
   0.97   0.08
   0.98   0.05
   0.61   0.39
   0.13   0.79
   0.20   0.72
   0.31   0.71
   0.39   0.54
   0.24   0.73
   0.39   0.51
   0.48   0.54
   0.65   0.42
   0.47   0.49
   0.32   0.57
   0.50   0.48
   0.13   0.89
   0.01   0.95
   0.06   0.94
   0.33   0.60
   0.83   0.17
   1.02   0.09
   0.90   0.09
   1.01   0.05
   0.95   0.04
   0.80   0.17
   0.95   0.11
   0.57   0.41
   0.71   0.30
   0.34   0.62
   0.27   0.71
   0.37   0.63
   0.78   0.17
   0.79   0.18
   0.42   0.53
   0.40   0.48
   0.12   0.86
   0.10   0.90
   0.18   0.85
   0.46   0.54
   0.66   0.29
   0.82   0.26
   1.00   0.02
   0.93   0.00
   1.02   0.02
   0.85   0.10
   0.80   0.12
   0.71   0.31
   0.55   0.38
   0.21   0.75
   0.08   0.91
   0.45   0.52
   0.44   0.57
   0.47   0.53
   0.68   0.32
   0.93   0.05
   0.71   0.18
   0.57   0.37
   0.12   0.86
   0.16   0.69
   0.07   0.96
   0.15   0.86
   0.52   0.43
   0.66   0.33
   0.67   0.35
   0.63   0.40
   0.67   0.43
   0.93   0.05
   0.56   0.40
   0.31   0.66
   0.13   0.89
   0.08   0.95
   0.02   0.92
   0.15   0.83
   0.32   0.72
   0.65   0.31
   0.66   0.39
   0.28   0.69
   0.07   1.08
   0.24   0.80
   0.07   0.94
   0.02   0.92
   0.28   0.72
   0.53   0.46
   0.31   0.67
   0.61   0.37
   0.69   0.28
   0.89   0.06
   0.54   0.43
   0.12   0.83
   0.06   0.86
   0.01   1.03
   0.00   1.00
   0.03   0.97
   0.19   0.81
   0.07   0.89
   0.04   0.98
   0.02   0.97
   0.01   1.01
   0.14   0.86
   0.10   0.79
   0.23   0.79
   0.23   0.74
   0.20   0.87
   0.33   0.69
   0.69   0.31
   0.78   0.10
   0.91   0.10
   0.21   0.77
   0.08   0.94
   0.07   1.02
   0.01   1.01
   0.04   0.91
   0.02   0.95
   0.03   0.95
   0.00   0.98
   0.01   1.01
   0.14   0.81
   0.27   0.77
   0.22   0.88
   0.34   0.68
   0.46   0.57
   0.31   0.63
   0.26   0.60
   0.61   0.35
   0.60   0.38
   0.72   0.31
   0.55   0.46
   0.08   0.95
   0.13   0.88
   0.13   0.88
   0.09   0.86
   0.24   0.68
   0.13   0.80
   0.06   0.93
   0.03   0.93
   0.03   1.00
   0.12   0.82
   0.34   0.68
   0.39   0.58
   0.59   0.41
   0.81   0.15
   0.73   0.23
   0.68   0.27
   0.70   0.31
   0.59   0.41
   0.17   0.79
   0.13   0.86
   0.12   0.82
   0.23   0.72
   0.09   0.90
   0.04   0.94
   0.08   0.99
   0.14   0.88
   0.41   0.53
   0.59   0.44
   0.21   0.82
   0.01   0.97
   0.18   0.80
   0.31   0.69
   0.26   0.77
   0.38   0.61
   0.55   0.49
   0.38   0.56
   0.68   0.34
   0.82   0.19
   0.52   0.48
   0.10   0.85
   0.14   0.81
   0.18   0.82
   0.07   1.02
   0.09   0.92
   0.05   0.89
   0.35   0.71
   0.44   0.58
   0.54   0.50
   0.15   0.82
   0.01   1.02
   0.11   0.83
   0.46   0.48
   0.18   0.82
   0.12   0.92
   0.10   0.85
   0.26   0.72
   0.62   0.42
   0.50   0.50
   0.39   0.58
   0.15   0.87
   0.81   0.17
   0.60   0.48
   0.31   0.73
   0.21   0.81
   0.05   0.84
   0.20   0.83
   0.10   0.84
   0.26   0.71
   0.20   0.83
   0.06   0.92
   0.07   0.81
   0.30   0.71
   0.14   0.96
   0.12   0.90
   0.11   0.83
   0.40   0.58
   0.22   0.82
   0.19   0.86
   0.57   0.44
   0.84   0.24
   0.74   0.26
   0.91   0.06
   0.65   0.39
   0.33   0.73
   0.04   1.01
   0.05   0.95
   0.16   0.82
   0.21   0.81
   0.35   0.61
   0.02   1.02
   0.10   0.97
   0.08   0.95
   0.07   0.97
   0.19   0.78
   0.30   0.69
   0.64   0.35
   0.52   0.52
   0.57   0.38
   0.86   0.16
   0.88   0.12
   0.80   0.20
   0.69   0.24
   0.96   0.05
   0.87   0.11
   0.68   0.38
   0.24   0.68
   0.17   0.80
   0.15   0.84
   0.20   0.80
   0.02   1.05
   0.49   0.41
   0.50   0.46
   0.35   0.61
   0.63   0.41
   0.54   0.48
   0.61   0.43
   0.49   0.60
   0.55   0.52
   0.50   0.52
   0.52   0.48
   0.62   0.28
   0.73   0.31
   0.80   0.13
   0.84   0.09
   0.62   0.35
   0.30   0.80
   0.07   1.01
   0.12   0.78
   0.06   0.98
   0.14   0.84
   0.77   0.24
   0.91   0.10
   0.72   0.22
   0.69   0.27
   0.60   0.46
   0.36   0.60
   0.13   0.87
   0.11   0.92
   0.14   0.86
   0.41   0.56
   0.52   0.47
   0.77   0.29
   0.86   0.09
   0.76   0.14
   0.53   0.50
   0.18   0.81
   0.13   0.89
   0.14   0.91
   0.15   0.86
   0.13   0.94
   0.33   0.64
   0.76   0.31
   0.76   0.23
   0.90   0.18
   0.88   0.17
   0.74   0.27
   0.29   0.84
   0.12   0.94
   0.16   0.79
   0.19   0.83
   0.29   0.72
   0.42   0.61
   0.60   0.34
   0.78   0.21
   0.66   0.37
   0.05   0.94
   0.06   0.87
   0.43   0.54
   0.51   0.37
   0.29   0.67
   0.26   0.75
   0.47   0.48
   0.42   0.45
   0.86   0.23
   0.94   0.00
   0.90   0.09
   0.52   0.54
   0.34   0.71
   0.31   0.71
   0.18   0.88
   0.20   0.75
   0.61   0.39
   0.86   0.11
   0.85   0.24
   0.56   0.44
   0.33   0.73
   0.25   0.77
   0.60   0.40
   0.54   0.44
   0.22   0.77
   0.16   0.91
   0.67   0.34
   0.85   0.11
   0.77   0.31
   0.87   0.13
   0.77   0.23
   0.61   0.43
   0.33   0.66
   0.48   0.58
   0.11   0.88
   0.23   0.78
   0.64   0.32
   1.04   0.03
   0.84   0.24
   0.45   0.54
   0.29   0.76
   0.27   0.74
   0.30   0.68
   0.36   0.55
   0.21   0.70
   0.23   0.80
   0.54   0.36
   0.93   0.01
   0.94   0.10
   0.62   0.36
   0.58   0.43
   0.18   0.81
   0.34   0.58
   0.33   0.68
   0.08   0.99
   0.39   0.62
   0.88   0.12
   0.96   0.00
   0.90   0.08
   0.66   0.35
   0.12   0.85
   0.11   1.02
   0.09   0.93
   0.24   0.73
   0.24   0.73
   0.57   0.45
   0.80   0.29
   0.97   0.03
   0.80   0.19
   0.62   0.49
   0.48   0.53
   0.46   0.61
   0.50   0.46
   0.49   0.45
   0.07   0.94
   0.73   0.31
   0.74   0.33
   0.82   0.15
   0.93   0.11
   0.76   0.22
   0.28   0.65
   0.13   0.81
   0.00   0.93
   0.22   0.84
   0.11   0.88
   0.43   0.58
   0.82   0.21
   1.04   0.11
   0.81   0.21
   0.81   0.13
   0.82   0.20
   0.35   0.62
   0.20   0.75
   0.41   0.58
   0.40   0.57
   0.46   0.54
   0.71   0.23
   0.66   0.31
   0.65   0.29
   0.70   0.23
   0.32   0.70
   0.18   0.83
   0.16   0.82
   0.00   1.07
   0.01   0.96
   0.23   0.75
   0.56   0.35
   0.93   0.07
   0.62   0.35
   0.63   0.34
   0.87   0.11
   0.58   0.41
   0.46   0.55
   0.42   0.62
   0.25   0.82
   0.36   0.70
   0.44   0.58
   0.72   0.27
   0.64   0.36
   0.80   0.24
   0.32   0.74
   0.17   0.85
   0.42   0.57
   0.09   0.92
   0.00   0.95
   0.04   0.93
   0.58   0.39
   0.82   0.20
   0.63   0.33
   0.33   0.62
   0.78   0.29
   0.92   0.10
   0.93   0.13
   0.88   0.19
   0.44   0.59
   0.72   0.30
   0.48   0.51
   0.42   0.60
   0.73   0.31
   0.66   0.29
   0.48   0.54
   0.60   0.42
   0.64   0.36
   0.39   0.61
   0.21   0.85
   0.05   0.87
   0.37   0.64
   0.18   0.77
   0.43   0.61
   0.59   0.35
   0.60   0.36
   0.70   0.29
   0.83   0.17
   0.97   0.13
   0.84   0.20
   0.78   0.23
   0.78   0.31
   0.79   0.30
   0.75   0.33
   0.45   0.65
   0.34   0.61
   0.39   0.67
   0.58   0.39
   0.62   0.34
   0.77   0.20
   0.11   0.85
   0.08   0.99
   0.08   0.86
   0.03   0.93
   0.06   1.06
   0.14   0.74
   0.74   0.24
   0.78   0.27
   0.80   0.19
   0.91   0.11
   0.67   0.35
   0.19   0.83
   0.59   0.42
   0.71   0.23
   0.32   0.68
   0.20   0.81
   0.32   0.70
   0.43   0.54
   0.49   0.53
   0.67   0.32
   0.15   0.78
   0.05   0.95
   0.02   1.02
   0.01   1.03
   0.17   0.94
   0.38   0.61
   0.55   0.43
   0.51   0.45
   0.75   0.27
   0.85   0.16
   0.62   0.37
   0.21   0.74
   0.33   0.64
   0.21   0.75
   0.00   0.99
   0.02   1.03
   0.30   0.65
   0.20   0.76
   0.33   0.71
   0.23   0.80
   0.01   1.03
   0.02   1.08
   0.08   0.95
   0.13   0.79
   0.18   0.91
   0.18   0.83
   0.16   0.78
   0.30   0.80
   0.57   0.51
   0.62   0.40
   0.64   0.35
   0.22   0.80
   0.13   0.87
   0.01   1.02
   0.00   1.02
   0.00   1.00
   0.08   0.91
   0.16   0.78
   0.20   0.79
   0.19   0.81
   0.08   0.84
   0.04   1.01
   0.11   0.97
   0.31   0.67
   0.62   0.39
   0.13   0.86
   0.09   0.94
   0.25   0.68
   0.60   0.36
   0.60   0.37
   0.37   0.64
   0.12   0.88
   0.03   1.02
   0.02   0.97
   0.00   0.97
   0.04   0.96
   0.20   0.87
   0.05   0.90
   0.04   0.96
   0.03   0.97
   0.07   0.96
   0.26   0.83
   0.08   0.91
   0.28   0.80
   0.53   0.51
   0.20   0.79
   0.16   0.87
   0.18   0.80
   0.12   1.00
   0.17   0.81
   0.20   0.81
   0.26   0.81
   0.04   0.95
   0.21   0.85
   0.16   0.83
   0.21   0.78
   0.30   0.65
   0.42   0.65
   0.04   0.92
   0.00   1.04
   0.10   0.84
   0.30   0.68
   0.02   0.99
   0.03   1.02
   0.15   0.77
   0.08   0.93
   0.05   0.90
   0.22   0.78
   0.09   0.92
   0.04   1.05
   0.04   0.92
   0.18   0.79
   0.03   1.06
   0.12   0.93
   0.05   0.98
   0.43   0.59
   0.58   0.49
   0.46   0.47
   0.18   0.84
   0.07   0.93
   0.12   0.99
   0.07   0.95
   0.01   0.98
   0.03   1.02
   0.05   0.89
   0.16   0.84
   0.23   0.75
   0.12   0.96
   0.05   0.90
   0.02   0.95
   0.32   0.64
   0.30   0.72
   0.12   0.87
   0.21   0.79
   0.04   1.00
   0.23   0.77
   0.33   0.65
   0.26   0.69
   0.27   0.71
   0.12   0.90
   0.15   0.88
   0.09   0.90
   0.14   0.91
   0.10   0.90
   0.16   0.87
   0.21   0.80
   0.02   1.02
   0.03   0.91
   0.10   0.93
   0.42   0.58
   0.81   0.25
   0.67   0.31
   0.28   0.69
   0.10   0.90
   0.02   0.95
   0.10   0.90
   0.46   0.62
   0.23   0.81
   0.14   0.80
   0.04   1.02
   0.16   0.94
   0.07   0.87
   0.14   0.88
   0.12   0.86
   0.16   0.89
   0.07   0.95
   0.03   1.02
   0.27   0.67
   0.56   0.45
   0.92   0.17
   0.71   0.35
   0.91   0.07
   0.67   0.24
   0.47   0.56
   0.23   0.76
   0.10   0.85
   0.10   0.86
   0.07   0.91
   0.01   0.96
   0.07   0.80
   0.52   0.46
   0.66   0.32
   0.56   0.34
   0.66   0.43
   0.42   0.60
   0.19   0.72
   0.08   0.95
   0.19   0.87
   0.29   0.68
   0.51   0.43
   0.43   0.59
   0.80   0.15
   0.71   0.24
   0.52   0.50
   0.31   0.76
   0.13   0.84
   0.04   1.03
   0.20   0.71
   0.14   0.85
   0.09   1.01
   0.38   0.64
   0.63   0.33
   0.83   0.19
   0.89   0.18
   0.34   0.64
   0.33   0.70
   0.07   0.92
   0.03   1.00
   0.18   0.78
   0.15   0.78
   0.40   0.61
   0.64   0.37
   0.74   0.33
   0.65   0.34
   0.27   0.70
   0.27   0.69
   0.17   0.84
   0.55   0.39
   0.82   0.18
   0.77   0.31
   0.57   0.42
   0.67   0.26
   0.63   0.29
   0.90   0.18
   0.71   0.34
   0.67   0.34
   0.17   0.80
   0.07   0.87
   0.02   0.98
   0.08   0.84
   0.05   1.03
   0.35   0.67
   0.75   0.25
   0.55   0.46
   0.49   0.48
   0.56   0.46
   0.32   0.66
   0.69   0.31
   1.07   0.03
   0.89   0.17
   0.46   0.49
   0.55   0.43
   0.86   0.16
   0.77   0.25
   0.91   0.11
   0.92   0.14
   0.39   0.59
   0.23   0.73
   0.05   0.92
   0.01   0.97
