   Vol_A   Vol_B
   0.97   0.05
   0.91   0.05
   0.94   0.11
   1.00   0.00
   0.93   0.02
   0.85   0.09
   0.93   0.04
   0.86   0.06
   0.94   0.05
   0.95   0.07
   0.65   0.36
   0.32   0.65
   0.76   0.20
   0.91   0.01
   1.01   0.02
   1.00   0.00
   0.96   0.09
   0.47   0.59
   0.31   0.57
   0.46   0.60
   0.87   0.16
   0.99   0.01
   1.04   0.00
   1.07   0.00
   1.03   0.00
   0.82   0.15
   1.00   0.07
   0.93   0.00
   1.00   0.00
   0.90   0.02
   0.68   0.34
   0.51   0.45
   0.54   0.49
   0.92   0.04
   0.55   0.50
   0.69   0.28
   0.58   0.43
   0.09   0.91
   0.01   0.94
   0.16   0.87
   0.59   0.33
   0.97   0.05
   1.02   0.00
   0.99   0.02
   1.06   0.01
   0.89   0.04
   1.01   0.03
   0.86   0.03
   1.06   0.00
   0.95   0.00
   0.84   0.09
   0.38   0.63
   0.07   0.97
   0.33   0.58
   0.09   0.93
   0.14   0.85
   0.09   0.95
   0.03   0.92
   0.00   1.06
   0.06   0.95
   0.53   0.43
   0.83   0.19
   0.83   0.16
   0.55   0.47
   0.89   0.06
   0.97   0.00
   0.98   0.01
   1.06   0.03
   1.01   0.01
   0.94   0.03
   0.80   0.22
   0.07   0.96
   0.04   0.96
   0.06   0.90
   0.03   0.97
   0.00   1.00
   0.00   0.99
   0.00   0.96
   0.00   1.02
   0.01   0.95
   0.13   0.91
   0.33   0.65
   0.29   0.69
   0.30   0.79
   0.81   0.21
   1.06   0.00
   0.98   0.00
   1.03   0.00
   0.89   0.08
   0.49   0.48
   0.22   0.80
   0.08   0.92
   0.09   0.94
   0.01   1.11
   0.00   1.04
   0.00   0.99
   0.04   1.01
   0.01   1.02
   0.00   0.92
   0.00   1.02
   0.03   1.06
   0.07   0.89
   0.19   0.81
   0.28   0.76
   0.42   0.56
   0.68   0.35
   1.03   0.06
   1.03   0.03
   0.81   0.19
   0.10   0.92
   0.01   0.99
   0.07   0.92
   0.06   0.98
   0.00   1.05
   0.04   1.03
   0.03   0.97
   0.20   0.82
   0.01   1.06
   0.01   0.90
   0.01   0.95
   0.04   1.03
   0.29   0.72
   0.84   0.23
   0.78   0.17
   0.51   0.49
   0.45   0.48
   0.66   0.40
   0.88   0.09
   0.78   0.30
   0.28   0.73
   0.00   1.13
   0.00   1.04
   0.04   0.86
   0.06   0.98
   0.30   0.70
   0.05   0.85
   0.00   1.00
   0.00   1.04
   0.00   0.95
   0.00   1.01
   0.00   0.97
   0.31   0.64
   0.83   0.25
   0.57   0.45
   0.15   0.81
   0.04   0.98
   0.18   0.81
   0.51   0.39
   0.97   0.01
   0.74   0.22
   0.29   0.72
   0.21   0.79
   0.28   0.62
   0.49   0.44
   0.73   0.29
   0.26   0.74
   0.00   0.98
   0.06   0.89
   0.18   0.83
   0.01   0.94
   0.00   0.92
   0.12   0.80
   0.22   0.77
   0.06   0.98
   0.02   1.03
   0.09   0.93
   0.07   0.94
   0.54   0.47
   1.01   0.00
   0.92   0.01
   0.93   0.07
   0.86   0.10
   0.72   0.22
   0.79   0.12
   0.79   0.21
   0.16   0.84
   0.01   0.96
   0.14   0.76
   0.32   0.66
   0.13   0.87
   0.01   0.93
   0.01   0.98
   0.12   0.86
   0.06   0.97
   0.04   1.01
   0.11   0.92
   0.23   0.82
   0.57   0.36
   0.93   0.04
   0.98   0.00
   1.03   0.00
   1.04   0.00
   0.94   0.05
   0.92   0.05
   0.23   0.69
   0.16   0.78
   0.22   0.80
   0.29   0.72
   0.27   0.68
   0.38   0.61
   0.10   0.90
   0.04   0.94
   0.33   0.68
   0.47   0.53
   0.69   0.32
   0.45   0.54
   0.23   0.74
   0.26   0.73
   0.76   0.25
   0.93   0.06
   0.96   0.00
   1.03   0.04
   0.76   0.23
   0.39   0.65
   0.00   0.91
   0.13   0.89
   0.54   0.43
   0.74   0.26
   0.84   0.10
   0.74   0.23
   0.03   1.04
   0.04   0.96
   0.33   0.71
   0.68   0.35
   0.86   0.09
   0.83   0.12
   0.40   0.57
   0.09   0.86
   0.20   0.79
   0.63   0.32
   0.72   0.26
   0.78   0.31
   0.40   0.64
   0.04   1.02
   0.15   0.84
   0.25   0.71
   0.83   0.26
   0.98   0.02
   1.05   0.02
   0.97   0.04
   0.16   0.84
   0.40   0.58
   0.54   0.45
   0.70   0.27
   0.78   0.20
   0.58   0.43
   0.17   0.82
   0.15   0.91
   0.08   0.91
   0.12   0.82
   0.23   0.81
   0.11   0.87
   0.10   0.90
   0.08   0.97
   0.29   0.71
   0.61   0.37
   0.87   0.13
   1.00   0.00
   1.04   0.00
   1.03   0.00
   0.85   0.08
   0.91   0.05
   0.94   0.08
   0.45   0.57
   0.31   0.68
   0.20   0.80
   0.12   0.91
   0.07   0.96
   0.05   1.04
   0.00   0.94
   0.00   0.97
   0.00   1.04
   0.00   1.08
   0.08   0.87
   0.49   0.50
   0.75   0.24
   0.78   0.08
   1.00   0.00
   0.82   0.17
   0.81   0.17
   1.03   0.01
   0.86   0.04
   0.87   0.10
   0.17   0.86
   0.07   0.97
   0.00   1.01
   0.03   0.89
   0.01   0.96
   0.01   1.01
   0.00   0.99
   0.00   1.03
   0.00   1.07
   0.00   1.01
   0.09   0.89
   0.32   0.73
   0.83   0.10
   0.99   0.02
   0.71   0.35
   0.29   0.72
   0.58   0.40
   0.94   0.02
   1.05   0.00
   0.89   0.08
   0.24   0.79
   0.03   1.02
   0.00   0.96
   0.06   0.92
   0.07   0.91
   0.01   1.01
   0.00   1.10
   0.00   1.05
   0.00   1.05
   0.02   0.91
   0.11   0.83
   0.45   0.57
   0.74   0.19
   0.77   0.28
   0.26   0.77
   0.13   0.90
   0.48   0.59
   1.06   0.03
   1.02   0.00
   0.99   0.08
   0.47   0.41
   0.04   0.94
   0.02   1.04
   0.01   1.03
   0.01   1.02
   0.02   0.90
   0.00   0.99
   0.01   1.01
   0.01   1.03
   0.05   0.94
   0.07   0.87
   0.34   0.68
   0.48   0.52
   0.42   0.65
   0.02   0.99
   0.05   0.91
   0.52   0.55
   1.04   0.01
   1.02   0.00
   0.86   0.05
   0.62   0.35
   0.14   0.93
   0.18   0.79
   0.24   0.69
   0.07   0.93
   0.05   0.87
   0.06   0.86
   0.16   0.83
   0.08   1.00
   0.03   1.01
   0.05   0.96
   0.36   0.66
   0.35   0.59
   0.35   0.67
   0.18   0.80
   0.17   0.79
   0.86   0.16
   1.05   0.00
   1.03   0.00
   1.04   0.00
   0.83   0.12
   0.53   0.51
   0.32   0.59
   0.64   0.40
   0.31   0.67
   0.38   0.60
   0.13   0.89
   0.20   0.74
   0.12   0.89
   0.28   0.76
   0.27   0.66
   0.82   0.05
   0.95   0.08
   0.82   0.17
   0.67   0.33
   0.19   0.82
   0.82   0.20
   0.94   0.01
   0.98   0.00
   1.01   0.00
   1.02   0.03
   0.76   0.26
   0.61   0.47
   0.65   0.37
   0.52   0.52
   0.80   0.22
   0.73   0.22
   0.88   0.07
   0.62   0.29
   0.84   0.13
   0.96   0.10
   0.96   0.00
   1.03   0.00
   0.92   0.11
   0.48   0.41
   0.40   0.58
   0.72   0.23
   1.04   0.04
   1.03   0.00
   0.91   0.01
   0.95   0.00
   1.04   0.04
   0.93   0.06
   0.97   0.02
   0.87   0.06
   0.90   0.01
   1.10   0.00
   1.01   0.02
   0.86   0.08
   0.92   0.04
   1.00   0.00
   1.02   0.03
   1.02   0.02
   0.50   0.40
   0.11   0.89
   0.11   0.90
   0.37   0.62
   0.84   0.11
   0.97   0.01
   1.05   0.00
   1.02   0.00
   0.98   0.00
   0.93   0.08
   0.91   0.09
   0.93   0.00
   1.02   0.00
   0.99   0.00
   0.93   0.10
   0.85   0.17
   0.78   0.24
   0.90   0.18
   0.60   0.35
   0.81   0.21
   0.27   0.76
   0.02   0.95
   0.00   0.94
   0.09   0.94
   0.63   0.41
   0.91   0.06
   0.95   0.01
   0.93   0.09
   0.96   0.05
   1.04   0.03
   0.98   0.05
   0.98   0.08
   1.01   0.00
   0.96   0.00
   0.86   0.13
   0.60   0.40
   0.13   0.89
   0.33   0.72
   0.25   0.71
   0.14   0.88
   0.00   0.97
   0.00   0.98
   0.00   0.93
   0.06   0.98
   0.29   0.70
   0.51   0.43
   0.54   0.49
   0.50   0.49
   0.88   0.16
   0.88   0.07
   0.93   0.03
   0.94   0.12
   1.04   0.00
   0.88   0.08
   0.70   0.27
   0.33   0.68
   0.20   0.80
   0.12   0.81
   0.00   0.98
   0.00   1.04
   0.00   1.02
   0.00   1.03
   0.00   1.07
   0.00   1.09
   0.02   1.03
   0.05   0.99
   0.09   0.93
   0.09   0.91
   0.42   0.59
   0.56   0.46
   0.95   0.08
   1.01   0.01
   0.94   0.03
   0.54   0.48
   0.20   0.87
   0.14   0.82
   0.16   0.83
   0.00   0.98
   0.00   0.99
   0.00   1.07
   0.00   0.97
   0.00   1.02
   0.07   0.91
   0.13   0.88
   0.19   0.84
   0.34   0.72
   0.28   0.76
   0.24   0.78
   0.19   0.81
   0.17   0.90
   0.66   0.39
   0.80   0.22
   0.62   0.34
   0.19   0.77
   0.01   0.98
   0.06   0.93
   0.04   0.93
   0.00   0.99
   0.05   0.95
   0.03   1.00
   0.08   0.96
   0.00   1.07
   0.10   0.95
   0.32   0.73
   0.39   0.67
   0.56   0.38
   0.88   0.12
   0.85   0.13
   0.57   0.45
   0.31   0.67
   0.58   0.33
   0.71   0.22
   0.69   0.28
   0.13   0.87
   0.00   1.08
   0.00   1.02
   0.00   0.98
   0.14   0.84
   0.07   0.90
   0.01   1.00
   0.01   1.00
   0.02   1.03
   0.03   0.94
   0.02   0.99
   0.02   0.97
   0.27   0.73
   0.66   0.40
   0.63   0.41
   0.50   0.49
   0.17   0.81
   0.32   0.60
   0.65   0.41
   0.96   0.04
   0.38   0.52
   0.21   0.83
   0.10   0.94
   0.13   0.95
   0.29   0.84
   0.33   0.67
   0.10   0.89
   0.04   1.03
   0.33   0.75
   0.51   0.53
   0.04   0.99
   0.01   1.01
   0.01   1.01
   0.05   0.93
   0.07   0.93
   0.07   0.91
   0.05   0.88
   0.43   0.56
   0.87   0.10
   1.06   0.00
   0.98   0.05
   0.83   0.21
   0.74   0.24
   0.59   0.50
   0.54   0.41
   0.55   0.41
   0.42   0.50
   0.04   0.85
   0.72   0.30
   0.78   0.21
   0.44   0.54
   0.05   0.96
   0.00   1.02
   0.01   1.03
   0.07   0.97
   0.08   0.91
   0.09   0.89
   0.55   0.49
   1.00   0.05
   0.96   0.00
   1.04   0.00
   0.93   0.00
   1.08   0.00
   1.03   0.01
   0.89   0.09
   0.36   0.60
   0.34   0.66
   0.45   0.50
   0.67   0.32
   0.97   0.08
   0.71   0.27
   0.18   0.79
   0.03   0.95
   0.14   0.83
   0.29   0.76
   0.47   0.54
   0.75   0.23
   0.88   0.13
   0.87   0.13
   0.92   0.01
   0.97   0.04
   0.79   0.24
   0.90   0.04
   0.89   0.12
   0.52   0.50
   0.12   0.86
   0.22   0.76
   0.85   0.13
   0.97   0.05
   1.02   0.01
   0.92   0.10
   0.40   0.71
   0.21   0.83
   0.41   0.54
   0.74   0.24
   0.99   0.06
   0.96   0.02
   0.78   0.15
   0.79   0.29
   0.69   0.27
   0.43   0.57
   0.52   0.56
   0.68   0.33
   0.46   0.42
   0.10   0.94
   0.60   0.46
   0.68   0.32
   0.96   0.03
   1.06   0.00
   0.96   0.00
   0.98   0.02
   0.60   0.42
   0.83   0.17
   0.95   0.08
   1.00   0.02
   1.06   0.01
   0.88   0.12
   0.57   0.48
   0.48   0.50
   0.18   0.87
   0.05   0.96
   0.08   0.93
   0.17   0.88
   0.13   0.80
   0.43   0.55
   0.82   0.16
   1.07   0.01
   0.97   0.00
   0.93   0.00
   0.99   0.02
   0.90   0.05
   0.98   0.02
   1.07   0.00
   1.00   0.00
   0.99   0.14
   0.83   0.17
   0.67   0.29
   0.42   0.55
   0.19   0.89
   0.08   0.92
   0.03   1.00
   0.00   1.05
   0.02   1.04
   0.04   0.92
   0.39   0.52
   0.44   0.57
   0.81   0.17
   1.01   0.02
   0.85   0.09
   0.90   0.13
   0.82   0.10
   0.93   0.01
   0.93   0.00
   1.00   0.03
   0.59   0.39
   0.50   0.49
   0.05   0.93
   0.02   0.97
   0.01   1.06
   0.05   0.91
   0.00   0.93
   0.00   0.96
   0.03   0.95
   0.03   1.08
   0.05   0.98
   0.17   0.78
   0.68   0.29
   0.93   0.08
   0.52   0.48
   0.21   0.80
   0.59   0.43
   0.98   0.05
   1.04   0.01
   0.88   0.15
   0.45   0.58
   0.06   0.96
   0.00   1.00
   0.00   1.01
   0.04   1.00
   0.19   0.88
   0.00   1.02
   0.01   1.02
   0.01   1.01
   0.00   0.99
   0.08   0.90
   0.10   0.83
   0.19   0.89
   0.42   0.57
   0.26   0.71
   0.06   0.85
   0.25   0.82
   0.78   0.20
   1.02   0.03
   0.91   0.15
   0.56   0.43
   0.21   0.76
   0.00   1.09
   0.00   1.13
   0.07   1.05
   0.10   0.84
   0.00   1.01
   0.05   1.04
   0.07   1.01
   0.02   1.02
   0.03   0.98
   0.12   0.84
   0.08   0.91
   0.22   0.86
   0.00   1.00
   0.01   0.96
   0.37   0.66
   0.82   0.14
   0.98   0.01
   0.92   0.11
   0.47   0.48
   0.28   0.72
   0.08   0.92
   0.19   0.80
   0.47   0.56
   0.32   0.66
   0.18   0.88
   0.16   0.87
   0.13   0.89
   0.07   0.98
   0.05   0.89
   0.62   0.42
   0.37   0.51
   0.28   0.62
   0.20   0.87
   0.02   1.02
   0.58   0.37
   0.93   0.08
   0.97   0.00
   1.08   0.01
   0.82   0.16
   0.74   0.30
   0.53   0.43
   0.81   0.16
   0.70   0.25
   0.66   0.31
   0.44   0.57
   0.41   0.54
   0.28   0.67
   0.57   0.46
   0.59   0.38
   0.96   0.02
   0.92   0.15
   0.64   0.30
   0.46   0.59
   0.08   0.92
   0.69   0.30
   0.95   0.02
   0.96   0.00
   0.98   0.00
   0.84   0.09
   0.64   0.32
   0.62   0.29
   0.86   0.17
   0.75   0.25
   0.78   0.21
   0.43   0.46
   0.78   0.17
   0.81   0.17
   0.88   0.13
   0.93   0.03
   0.98   0.01
   1.07   0.01
   0.77   0.24
   0.06   0.94
   0.07   0.94
   0.38   0.61
   0.93   0.13
   0.99   0.01
   1.04   0.00
   1.01   0.02
   0.93   0.06
   0.85   0.09
   0.88   0.05
   0.99   0.03
   0.92   0.06
   1.01   0.09
   0.84   0.12
   0.90   0.07
   0.96   0.01
   1.05   0.00
   0.69   0.24
   0.90   0.25
   0.59   0.39
   0.04   0.99
   0.01   1.03
   0.05   1.02
   0.46   0.54
   0.96   0.10
   0.99   0.00
   1.05   0.00
   1.04   0.00
   1.10   0.01
   0.84   0.02
   1.03   0.00
   1.07   0.00
   1.00   0.01
   0.94   0.02
   0.76   0.29
   0.70   0.23
   0.95   0.06
   0.60   0.43
   0.32   0.67
   0.09   0.83
   0.01   0.94
   0.04   0.92
   0.06   0.96
   0.26   0.75
   0.85   0.05
   0.99   0.02
   1.07   0.02
   0.95   0.01
   1.00   0.01
   0.97   0.02
   0.87   0.05
   1.01   0.00
   1.00   0.01
   0.90   0.05
   0.54   0.41
   0.43   0.57
   0.66   0.38
   0.19   0.80
   0.08   1.00
   0.00   0.99
   0.00   1.05
   0.08   0.90
   0.07   1.00
   0.11   0.91
   0.51   0.43
   0.75   0.22
   0.59   0.34
   0.83   0.21
   0.51   0.50
   0.55   0.39
   0.81   0.19
   1.00   0.03
   0.91   0.09
   0.80   0.20
   0.73   0.25
   0.26   0.76
   0.07   0.92
   0.01   1.07
   0.00   1.02
   0.00   1.01
   0.00   0.89
   0.03   1.01
   0.05   0.99
   0.02   0.92
   0.02   1.03
   0.07   0.92
   0.09   0.96
   0.33   0.72
   0.09   0.89
   0.24   0.70
   0.77   0.24
   0.73   0.22
   0.38   0.61
   0.37   0.65
   0.24   0.76
   0.11   0.94
   0.00   1.09
   0.00   0.98
   0.00   1.01
   0.07   0.89
   0.03   0.95
   0.25   0.79
   0.71   0.24
   0.54   0.47
   0.47   0.51
   0.45   0.53
   0.21   0.85
   0.08   0.93
   0.05   0.99
   0.25   0.78
   0.54   0.51
   0.36   0.59
   0.08   0.89
   0.00   0.96
   0.01   0.97
   0.01   0.98
   0.00   1.01
   0.00   1.04
   0.00   1.01
   0.01   0.98
   0.01   1.02
   0.22   0.78
   0.77   0.26
   0.65   0.28
   0.83   0.15
   0.82   0.17
   0.84   0.19
   0.58   0.43
   0.15   0.82
   0.15   0.81
   0.34   0.68
   0.50   0.47
   0.35   0.60
   0.02   0.96
   0.00   1.00
   0.00   1.10
   0.04   1.02
   0.00   1.08
   0.00   1.09
   0.03   0.94
   0.17   0.85
   0.26   0.65
   0.09   0.88
   0.26   0.71
   0.37   0.54
   0.47   0.58
   0.56   0.45
   0.46   0.53
   0.20   0.76
   0.35   0.65
   0.47   0.56
   0.80   0.17
   0.56   0.34
   0.43   0.65
   0.17   0.84
   0.08   0.86
   0.02   0.95
   0.11   0.87
   0.02   1.02
   0.10   0.86
   0.63   0.31
   0.70   0.24
   0.20   0.84
   0.10   0.89
   0.03   0.91
   0.10   0.90
   0.18   0.77
   0.01   0.94
   0.04   0.94
   0.63   0.39
   0.82   0.11
   1.04   0.00
   0.97   0.03
   0.83   0.08
   0.53   0.48
   0.36   0.67
   0.20   0.76
   0.42   0.50
   0.22   0.79
   0.14   0.82
   0.88   0.08
   0.95   0.07
   0.38   0.66
   0.07   0.92
   0.01   0.91
   0.01   1.09
   0.08   1.01
   0.19   0.75
   0.12   0.95
   0.57   0.38
   0.92   0.00
   1.02   0.01
   1.02   0.00
   1.00   0.00
   0.89   0.02
   0.85   0.18
   0.72   0.28
   0.29   0.74
   0.08   0.93
   0.43   0.61
   0.83   0.18
   0.99   0.00
   0.79   0.28
   0.37   0.61
   0.10   0.83
   0.11   0.84
   0.13   0.94
   0.61   0.38
   0.96   0.10
   0.96   0.03
   1.12   0.00
   0.88   0.01
   0.87   0.12
   0.74   0.31
   0.95   0.03
   0.94   0.07
   0.30   0.73
   0.38   0.58
   0.35   0.61
   0.86   0.13
   0.92   0.04
   0.99   0.00
   0.89   0.01
   0.64   0.35
   0.57   0.44
   0.81   0.16
   0.86   0.15
   0.93   0.09
   0.98   0.01
   0.94   0.02
   0.99   0.05
   0.93   0.09
   0.51   0.47
   0.23   0.69
   0.85   0.18
   0.68   0.38
   0.17   0.88
   0.82   0.19
   0.95   0.07
   1.03   0.00
   0.99   0.00
   1.01   0.00
   1.05   0.00
   0.92   0.08
   0.95   0.04
   1.03   0.00
   1.01   0.00
   1.01   0.01
   0.84   0.14
   0.76   0.24
   0.79   0.25
   0.77   0.32
   0.13   0.81
   0.09   0.88
   0.45   0.48
   0.29   0.76
   0.40   0.52
   0.85   0.17
   0.93   0.04
   1.08   0.00
   0.95   0.00
   0.82   0.10
   0.63   0.32
   0.77   0.25
   1.02   0.06
   0.94   0.00
   1.03   0.01
   1.02   0.03
   0.72   0.28
   0.45   0.54
   0.17   0.79
   0.36   0.63
   0.10   0.92
   0.02   1.00
   0.27   0.72
   0.24   0.81
   0.44   0.55
   0.26   0.75
   0.61   0.40
   0.93   0.02
   0.95   0.09
   0.47   0.55
   0.27   0.75
   0.54   0.42
   0.85   0.10
   0.99   0.08
   0.84   0.18
   0.63   0.37
   0.19   0.88
   0.02   0.96
   0.00   0.99
   0.07   0.91
   0.01   0.99
   0.04   0.92
   0.27   0.78
   0.18   0.81
   0.08   0.91
   0.04   1.01
   0.44   0.57
   0.85   0.27
   0.49   0.54
   0.20   0.82
   0.15   0.78
   0.53   0.46
   0.68   0.34
   0.52   0.47
   0.37   0.68
   0.02   1.04
   0.00   0.99
   0.00   1.03
   0.01   0.98
   0.07   0.91
   0.03   1.01
   0.27   0.74
   0.20   0.81
   0.05   0.97
   0.00   1.02
   0.01   1.03
   0.06   1.01
   0.17   0.75
   0.20   0.88
   0.09   0.84
   0.19   0.78
   0.17   0.78
   0.55   0.55
   0.33   0.66
   0.21   0.84
   0.02   0.98
   0.00   1.04
   0.02   1.04
   0.04   0.90
   0.02   0.98
   0.01   1.07
   0.16   0.78
   0.32   0.70
   0.09   0.91
   0.00   1.08
   0.01   0.99
   0.00   0.86
   0.03   0.93
   0.01   1.07
   0.01   0.94
   0.07   0.93
   0.28   0.76
   0.45   0.49
   0.37   0.65
   0.07   1.00
   0.16   0.82
   0.23   0.76
   0.33   0.69
   0.63   0.41
   0.52   0.46
   0.26   0.67
   0.07   0.99
   0.11   0.81
   0.09   0.81
   0.01   1.00
   0.53   0.46
   0.21   0.80
   0.01   0.99
   0.00   1.04
   0.00   0.99
   0.06   0.98
   0.45   0.55
   0.61   0.39
   0.66   0.35
   0.71   0.29
   0.93   0.15
   0.79   0.24
   0.84   0.13
   0.93   0.16
   0.58   0.43
   0.27   0.71
   0.14   0.85
   0.13   0.87
   0.20   0.82
   0.23   0.82
   0.97   0.07
   0.73   0.25
   0.21   0.81
   0.01   0.90
   0.01   1.07
   0.08   0.92
   0.74   0.21
   0.93   0.06
   1.00   0.02
   0.84   0.01
   0.94   0.01
   0.95   0.18
   0.96   0.08
   0.95   0.06
   0.27   0.65
   0.12   0.90
   0.19   0.77
   0.54   0.44
   0.76   0.24
   0.77   0.25
   0.96   0.04
   0.88   0.06
   0.59   0.36
   0.09   0.94
   0.01   1.00
   0.07   0.80
   0.76   0.19
   0.98   0.01
   1.06   0.00
   0.94   0.00
   1.07   0.01
   0.89   0.16
   0.75   0.20
   1.04   0.03
   0.71   0.28
   0.39   0.62
   0.36   0.70
   0.55   0.35
   0.85   0.17
   1.01   0.03
   0.43   0.55
   0.74   0.21
   0.69   0.33
   0.20   0.79
   0.04   0.91
   0.10   0.85
   0.48   0.50
   0.84   0.07
   1.00   0.00
   1.08   0.00
   1.00   0.00
   1.01   0.01
   1.01   0.00
   0.96   0.00
   0.95   0.05
   0.51   0.40
   0.70   0.36
   0.45   0.49
   0.55   0.46
   0.57   0.32
   0.15   0.89
   0.31   0.56
   0.30   0.76
   0.09   0.93
   0.11   0.89
   0.24   0.78
   0.61   0.46
   0.97   0.09
   0.86   0.06
   1.02   0.00
   1.03   0.00
   0.99   0.00
   0.99   0.02
   0.94   0.03
   0.91   0.11
   0.87   0.11
   0.75   0.18
   0.33   0.66
   0.32   0.70
   0.19   0.85
   0.04   1.01
   0.07   1.02
   0.08   0.98
   0.01   1.00
   0.08   0.99
   0.17   0.82
   0.29   0.69
   0.59   0.44
   0.54   0.40
   0.58   0.39
   0.93   0.16
   0.53   0.49
   0.43   0.60
   0.71   0.28
   0.58   0.41
   0.38   0.57
   0.40   0.53
   0.29   0.72
   0.08   1.01
   0.02   0.93
   0.01   1.07
   0.12   0.86
   0.26   0.64
   0.05   0.87
   0.11   0.96
   0.61   0.42
   0.37   0.57
   0.08   0.93
   0.06   0.87
   0.09   0.87
   0.24   0.82
   0.06   1.08
   0.04   0.97
   0.23   0.85
   0.22   0.74
   0.03   1.11
   0.09   0.93
   0.08   0.91
   0.03   0.99
   0.00   0.94
   0.00   0.97
   0.06   0.94
   0.65   0.39
   0.57   0.44
   0.59   0.39
   0.87   0.06
   0.81   0.22
   0.70   0.37
   0.50   0.52
   0.28   0.77
   0.09   0.93
   0.23   0.71
   0.49   0.51
   0.57   0.36
   0.25   0.76
   0.03   0.92
   0.00   1.02
   0.00   1.03
   0.03   0.93
   0.00   0.98
   0.00   1.01
   0.00   1.07
   0.12   0.77
   0.32   0.70
   0.71   0.32
   0.86   0.16
   1.01   0.02
   0.91   0.09
   0.69   0.23
   0.75   0.25
   0.55   0.44
   0.54   0.48
   0.53   0.38
   0.49   0.41
   0.61   0.28
   0.81   0.24
   0.14   0.95
   0.00   1.01
   0.00   1.04
   0.00   1.03
   0.00   1.06
   0.00   1.01
   0.21   0.79
   0.54   0.45
   0.58   0.42
   0.65   0.33
   0.63   0.38
   0.56   0.40
   0.33   0.70
   0.54   0.42
   0.75   0.26
   0.24   0.69
   0.06   0.99
   0.18   0.83
   0.71   0.30
   1.00   0.05
   0.46   0.57
   0.10   0.90
   0.05   0.96
   0.00   0.92
   0.05   0.96
   0.01   1.00
   0.18   0.81
   0.86   0.23
   0.93   0.14
   0.42   0.55
   0.25   0.75
   0.09   0.91
   0.14   0.90
   0.44   0.58
   0.30   0.68
   0.03   0.98
   0.26   0.76
   0.61   0.36
   0.91   0.09
   1.08   0.02
   0.84   0.12
   0.46   0.53
   0.16   0.90
   0.03   0.93
   0.10   0.90
   0.03   0.91
   0.08   0.97
   0.77   0.27
   0.97   0.03
   0.59   0.27
   0.08   0.86
   0.11   0.90
   0.08   0.87
   0.30   0.71
   0.52   0.53
   0.37   0.65
   0.72   0.22
   0.73   0.18
   0.78   0.16
   1.04   0.00
   0.95   0.04
   0.79   0.24
   0.49   0.54
   0.17   0.83
   0.05   0.91
   0.14   0.83
   0.33   0.73
   0.78   0.26
   1.02   0.01
   0.81   0.18
   0.36   0.63
   0.30   0.64
   0.22   0.76
   0.32   0.71
   0.80   0.14
   0.90   0.11
   0.99   0.05
   0.91   0.08
   0.84   0.07
   0.90   0.16
   0.96   0.05
   0.96   0.03
   0.63   0.26
   0.22   0.81
   0.50   0.46
   0.74   0.24
   0.88   0.13
   1.04   0.01
   1.02   0.00
   0.92   0.06
   0.75   0.24
   0.76   0.24
   0.82   0.08
   0.88   0.07
   0.87   0.11
   0.94   0.07
   1.11   0.01
   0.80   0.14
   0.82   0.10
   0.66   0.41
   0.56   0.37
   0.62   0.29
   0.28   0.82
   0.31   0.78
   0.90   0.06
   1.01   0.00
   1.02   0.00
   1.02   0.00
   0.95   0.03
   0.99   0.05
   0.99   0.01
   0.94   0.00
   0.96   0.00
   1.00   0.03
   0.77   0.18
   0.44   0.45
   0.78   0.25
   0.76   0.27
   0.67   0.31
   0.14   0.83
   0.30   0.67
   0.49   0.53
   0.43   0.57
   0.65   0.29
   1.00   0.05
   1.00   0.01
   1.02   0.00
   1.01   0.00
   0.81   0.14
   0.81   0.26
   0.90   0.09
   0.97   0.02
   0.91   0.07
   0.62   0.34
   0.43   0.58
   0.33   0.66
   0.32   0.65
   0.34   0.67
   0.65   0.29
   0.17   0.91
   0.11   0.99
   0.62   0.44
   0.67   0.32
   0.81   0.19
   0.58   0.43
   0.81   0.25
   0.95   0.02
   0.99   0.04
   0.56   0.47
   0.24   0.74
   0.59   0.44
   0.80   0.19
   0.61   0.30
   0.19   0.68
   0.18   0.82
   0.07   0.92
   0.10   0.91
   0.05   0.83
   0.33   0.60
   0.27   0.68
   0.26   0.68
   0.49   0.55
   0.24   0.75
   0.33   0.74
   0.10   0.90
   0.33   0.61
   0.76   0.22
   0.37   0.57
   0.43   0.56
   0.10   0.96
   0.21   0.84
   0.40   0.69
   0.28   0.68
   0.23   0.76
   0.01   1.01
   0.00   0.95
   0.06   0.88
   0.09   0.85
   0.17   0.86
   0.42   0.58
   0.90   0.21
   0.73   0.22
   0.12   0.84
   0.01   0.97
   0.14   0.82
   0.31   0.73
   0.23   0.73
   0.18   0.85
   0.14   0.83
   0.07   0.93
   0.00   1.01
   0.01   0.98
   0.01   1.01
   0.01   0.97
   0.00   1.01
   0.04   0.96
   0.22   0.86
   0.06   0.89
   0.01   1.04
   0.13   0.87
   0.54   0.36
   0.64   0.36
   0.20   0.69
   0.03   0.93
   0.13   0.86
   0.04   0.92
   0.00   0.94
   0.01   0.88
   0.00   0.91
   0.00   0.97
   0.03   0.89
   0.03   1.09
   0.01   1.07
   0.05   0.94
   0.03   1.00
   0.35   0.75
   0.69   0.39
   0.44   0.55
   0.34   0.71
   0.12   0.88
   0.25   0.72
   0.20   0.80
   0.18   0.92
   0.12   0.89
