   Vol_A   Vol_B
   0.90   0.13
   0.77   0.23
   0.32   0.75
   0.11   0.85
   0.05   0.99
   0.29   0.82
   0.32   0.69
   0.21   0.79
   0.02   1.08
   0.00   1.02
   0.01   0.99
   0.23   0.81
   0.68   0.35
   0.67   0.14
   1.01   0.06
   1.04   0.01
   1.02   0.01
   1.03   0.02
   0.99   0.01
   0.84   0.04
   0.92   0.09
   0.70   0.23
   0.62   0.38
   0.09   0.97
   0.02   1.05
   0.13   0.97
   0.25   0.82
   0.08   1.01
   0.01   1.01
   0.00   1.07
   0.07   0.95
   0.61   0.41
   0.62   0.26
   0.66   0.32
   1.06   0.03
   1.09   0.00
   0.98   0.02
   0.95   0.00
   0.84   0.05
   0.96   0.08
   0.85   0.15
   0.65   0.37
   0.34   0.62
   0.02   0.89
   0.13   0.79
   0.62   0.30
   0.80   0.22
   0.18   0.67
   0.01   1.07
   0.00   0.90
   0.14   0.88
   0.79   0.18
   0.94   0.07
   0.75   0.10
   1.01   0.00
   0.98   0.00
   1.15   0.01
   0.92   0.05
   0.70   0.31
   0.88   0.14
   0.79   0.18
   0.49   0.39
   0.14   0.96
   0.00   0.96
   0.32   0.65
   0.87   0.18
   1.08   0.04
   0.61   0.45
   0.04   1.11
   0.00   0.92
   0.03   1.02
   0.69   0.26
   1.11   0.01
   0.97   0.00
   0.97   0.00
   1.00   0.02
   0.87   0.01
   0.89   0.14
   0.37   0.51
   0.54   0.42
   0.21   0.72
   0.14   0.87
   0.01   1.07
   0.00   0.99
   0.09   0.91
   0.49   0.51
   1.01   0.07
   0.70   0.24
   0.15   0.89
   0.01   1.08
   0.11   0.84
   0.88   0.13
   0.90   0.00
   1.03   0.00
   0.94   0.01
   0.99   0.02
   0.99   0.04
   0.66   0.20
   0.51   0.50
   0.68   0.34
   0.40   0.66
   0.03   0.99
   0.00   0.97
   0.00   0.95
   0.17   0.72
   0.46   0.38
   0.89   0.18
   0.71   0.25
   0.15   0.81
   0.02   1.07
   0.34   0.66
   0.92   0.15
   1.01   0.00
   0.96   0.03
   1.07   0.01
   1.06   0.02
   0.72   0.34
   0.33   0.70
   0.20   0.79
   0.33   0.69
   0.29   0.66
   0.02   1.01
   0.00   1.05
   0.00   1.02
   0.10   0.83
   0.42   0.62
   0.35   0.61
   0.20   0.80
   0.01   0.96
   0.07   0.87
   0.34   0.63
   0.80   0.25
   1.09   0.00
   1.23   0.00
   1.03   0.02
   0.89   0.06
   0.64   0.36
   0.37   0.61
   0.04   0.84
   0.01   1.00
   0.01   1.03
   0.00   1.07
   0.00   1.07
   0.00   1.03
   0.02   0.84
   0.07   0.91
   0.02   1.01
   0.01   1.01
   0.00   0.98
   0.04   1.05
   0.30   0.71
   0.91   0.08
   0.91   0.00
   0.94   0.00
   0.94   0.01
   0.73   0.23
   0.10   0.82
   0.04   0.95
   0.03   0.94
   0.05   0.82
   0.07   0.93
   0.02   1.00
   0.00   0.97
   0.01   0.98
   0.00   0.92
   0.00   1.09
   0.01   0.95
   0.02   0.96
   0.03   1.07
   0.02   0.91
   0.25   0.62
   0.96   0.12
   1.03   0.00
   0.94   0.00
   0.93   0.05
   0.63   0.40
   0.04   0.96
   0.01   1.08
   0.27   0.70
   0.83   0.22
   0.53   0.47
   0.08   0.90
   0.00   1.02
   0.00   1.02
   0.00   1.08
   0.00   0.98
   0.00   0.99
   0.06   0.98
   0.19   0.81
   0.28   0.74
   0.39   0.57
   1.03   0.06
   0.94   0.00
   1.04   0.00
   0.40   0.51
   0.21   0.79
   0.27   0.62
   0.15   0.86
   0.44   0.49
   0.84   0.25
   0.59   0.35
   0.16   0.85
   0.00   0.94
   0.01   1.05
   0.00   1.06
   0.00   1.01
   0.02   1.03
   0.18   0.77
   0.56   0.42
   0.64   0.25
   0.79   0.15
   0.96   0.12
   1.00   0.04
   0.84   0.15
   0.15   0.99
   0.28   0.84
   0.85   0.25
   0.84   0.11
   0.65   0.28
   0.97   0.14
   0.63   0.37
   0.51   0.49
   0.04   0.99
   0.04   0.89
   0.02   1.01
   0.07   0.90
   0.14   0.87
   0.39   0.55
   0.87   0.10
   0.90   0.01
   0.84   0.12
   0.82   0.21
   0.53   0.56
   0.40   0.52
   0.66   0.41
   0.83   0.17
   0.90   0.06
   0.97   0.01
   0.81   0.21
   0.93   0.11
   0.81   0.20
   0.52   0.51
   0.19   0.77
   0.29   0.73
   0.15   0.78
   0.52   0.44
   0.80   0.17
   0.93   0.19
   0.60   0.36
   0.48   0.52
   0.14   0.64
   0.12   0.90
   0.29   0.70
   0.22   0.71
   0.65   0.25
   0.90   0.08
   0.94   0.02
   0.93   0.05
   0.70   0.19
   0.65   0.29
   0.70   0.30
   0.49   0.39
   0.23   0.75
   0.17   0.75
   0.66   0.35
   1.03   0.07
   0.72   0.22
   0.33   0.62
   0.13   0.92
   0.01   1.06
   0.00   0.96
   0.00   1.12
   0.01   0.82
   0.15   0.82
   0.54   0.39
   0.95   0.09
   0.88   0.05
   0.79   0.20
   0.50   0.54
   0.80   0.32
   1.04   0.10
   0.68   0.19
   0.49   0.49
   0.15   0.92
   0.35   0.67
   0.70   0.31
   0.29   0.74
   0.03   1.03
   0.00   1.24
   0.03   0.93
   0.07   0.96
   0.02   1.02
   0.01   0.93
   0.17   0.85
   0.35   0.73
   0.97   0.14
   0.97   0.05
   0.69   0.31
   0.52   0.55
   0.80   0.19
   0.99   0.03
   0.92   0.00
   0.89   0.15
   0.20   0.74
   0.15   0.88
   0.24   0.74
   0.22   0.70
   0.13   0.93
   0.29   0.76
   0.63   0.31
   0.76   0.19
   0.45   0.56
   0.12   0.83
   0.24   0.66
   0.50   0.48
   0.85   0.08
   0.98   0.07
   0.62   0.46
   0.52   0.51
   0.84   0.16
   0.93   0.02
   1.02   0.01
   0.89   0.07
   0.84   0.15
   0.73   0.21
   0.77   0.15
   0.81   0.21
   0.70   0.28
   0.76   0.15
   1.02   0.06
   1.05   0.01
   0.83   0.22
   0.29   0.71
   0.44   0.57
   0.73   0.23
   1.00   0.01
   0.85   0.16
   0.23   0.74
   0.17   0.88
   0.76   0.22
   1.01   0.00
   1.08   0.00
   1.03   0.01
   0.84   0.20
   0.80   0.23
   0.94   0.06
   1.08   0.04
   0.88   0.07
   1.05   0.01
   0.92   0.00
   0.99   0.00
   0.79   0.12
   0.32   0.65
   0.36   0.59
   0.86   0.14
   1.02   0.00
   0.86   0.05
   0.30   0.69
   0.02   1.04
   0.50   0.57
   0.91   0.05
   0.95   0.00
   0.98   0.01
   0.77   0.17
   0.66   0.37
   0.96   0.04
   0.90   0.03
   0.95   0.01
   0.95   0.00
   1.02   0.00
   0.86   0.06
   0.69   0.24
   0.25   0.65
   0.15   0.89
   0.87   0.06
   0.97   0.00
   0.75   0.15
   0.81   0.32
   0.21   0.81
   0.35   0.60
   0.96   0.07
   1.02   0.00
   0.77   0.27
   0.80   0.24
   0.69   0.39
   0.79   0.19
   0.77   0.11
   1.00   0.06
   1.01   0.08
   0.64   0.29
   0.49   0.52
   0.31   0.63
   0.08   0.95
   0.38   0.69
   0.89   0.19
   0.97   0.07
   0.80   0.18
   0.72   0.38
   0.67   0.35
   0.60   0.50
   0.87   0.17
   0.92   0.01
   0.91   0.19
   0.46   0.35
   0.40   0.52
   0.36   0.65
   0.63   0.29
   0.87   0.16
   0.42   0.57
   0.06   0.86
   0.03   1.06
   0.01   0.95
   0.04   0.92
   0.32   0.65
   0.87   0.18
   0.79   0.19
   0.82   0.16
   0.79   0.32
   0.53   0.44
   0.30   0.64
   0.69   0.27
   0.81   0.21
   0.84   0.24
   0.33   0.60
   0.04   0.82
   0.19   0.83
   0.51   0.41
   0.59   0.33
   0.36   0.64
   0.04   0.90
   0.01   1.11
   0.06   0.84
   0.10   0.72
   0.38   0.52
   0.92   0.03
   0.97   0.01
   0.88   0.05
   0.95   0.02
   0.64   0.22
   0.29   0.69
   0.13   0.84
   0.15   0.94
   0.28   0.68
   0.27   0.76
   0.03   1.12
   0.16   0.69
   0.56   0.31
   0.54   0.31
   0.27   0.68
   0.06   0.89
   0.04   0.95
   0.56   0.34
   0.69   0.37
   0.81   0.12
   1.03   0.00
   1.08   0.00
   0.94   0.00
   1.23   0.01
   0.81   0.19
   0.66   0.33
   0.25   0.62
   0.04   0.93
   0.03   1.06
   0.03   0.97
   0.06   1.00
   0.37   0.68
   0.99   0.14
   0.83   0.16
   0.16   0.78
   0.00   0.99
   0.04   0.97
   0.59   0.27
   0.96   0.07
   1.02   0.01
   1.04   0.00
   1.10   0.00
   1.13   0.00
   0.86   0.03
   0.68   0.26
   0.66   0.35
   0.16   0.87
   0.03   0.90
   0.00   1.01
   0.00   1.05
   0.07   1.01
   0.28   0.66
   0.96   0.13
   0.90   0.10
   0.19   0.85
   0.01   0.95
   0.15   0.72
   0.83   0.08
   0.87   0.03
   0.95   0.07
   0.81   0.18
   1.02   0.00
   1.16   0.00
   0.97   0.02
   0.94   0.05
   1.01   0.01
   0.71   0.21
   0.09   0.90
   0.00   0.97
   0.00   1.01
   0.05   0.90
   0.42   0.47
   0.99   0.12
   0.81   0.20
   0.40   0.55
   0.21   0.89
   0.38   0.50
   0.93   0.08
   0.88   0.12
   0.64   0.38
   0.81   0.08
   1.20   0.00
   0.99   0.02
   0.77   0.25
   0.55   0.36
   0.89   0.19
   0.66   0.35
   0.06   1.00
   0.00   0.98
   0.00   0.97
   0.08   1.03
   0.15   0.92
   0.31   0.55
   0.19   0.87
   0.03   1.18
   0.05   0.90
   0.23   0.72
   0.57   0.47
   0.84   0.04
   0.73   0.19
   0.92   0.06
   0.86   0.17
   0.83   0.10
   0.51   0.37
   0.60   0.43
   0.28   0.74
   0.24   0.78
   0.05   0.85
   0.02   1.10
   0.01   0.90
   0.00   1.02
   0.01   1.09
   0.00   1.07
   0.00   0.96
   0.00   0.99
   0.08   0.82
   0.05   1.09
   0.48   0.40
   0.79   0.11
   0.88   0.10
   0.93   0.11
   0.63   0.31
   0.36   0.63
   0.20   0.92
   0.31   0.78
   0.36   0.63
   0.39   0.59
   0.23   0.76
   0.14   0.86
   0.09   0.84
   0.00   1.02
   0.00   1.04
   0.00   1.15
   0.00   1.00
   0.01   1.01
   0.01   0.99
   0.10   0.89
   0.60   0.38
   1.09   0.02
   1.09   0.01
   0.53   0.48
   0.15   0.75
   0.01   1.09
   0.02   0.99
   0.19   0.69
   0.95   0.19
   0.89   0.08
   0.65   0.32
   0.16   0.83
   0.13   0.90
   0.00   0.99
   0.00   1.04
   0.00   1.05
   0.01   1.05
   0.07   0.90
   0.23   0.61
   0.27   0.67
   0.65   0.38
   1.03   0.04
   0.98   0.07
   0.19   0.87
   0.00   1.08
   0.03   1.00
   0.04   1.04
   0.23   0.81
   1.02   0.05
   1.08   0.03
   0.86   0.14
   0.22   0.77
   0.19   0.89
   0.00   1.08
   0.02   1.03
   0.17   0.67
   0.45   0.53
   0.53   0.44
   0.82   0.30
   0.77   0.23
   0.44   0.55
   0.62   0.30
   0.41   0.42
   0.07   0.94
   0.04   0.93
   0.07   0.93
   0.43   0.53
   0.67   0.39
   0.97   0.09
   0.91   0.06
   0.96   0.07
   0.27   0.71
   0.02   1.11
   0.00   1.04
   0.10   0.82
   0.44   0.54
   0.57   0.40
   0.85   0.07
   0.89   0.05
   0.92   0.16
   0.31   0.74
   0.07   0.86
   0.07   1.03
   0.23   0.72
   0.34   0.68
   0.17   0.76
   0.70   0.19
   1.04   0.03
   1.13   0.00
   0.98   0.03
   0.57   0.47
   0.08   0.89
   0.05   0.91
   0.06   0.97
   0.47   0.54
   0.97   0.06
   0.95   0.07
   0.83   0.15
   0.52   0.53
   0.12   0.91
   0.01   0.97
   0.03   0.83
   0.06   0.92
   0.09   0.88
   0.28   0.69
   0.67   0.30
   0.98   0.04
   1.20   0.01
   0.95   0.00
   1.07   0.04
   0.83   0.20
   0.28   0.73
   0.03   1.01
   0.37   0.55
   0.90   0.16
   0.95   0.08
   0.57   0.35
   0.54   0.48
   0.10   0.97
   0.00   1.01
   0.00   1.11
   0.00   0.94
   0.00   0.94
   0.03   0.81
   0.39   0.63
   0.57   0.41
   0.87   0.15
   0.84   0.03
   1.01   0.00
   0.96   0.00
   0.93   0.00
   0.61   0.31
   0.11   1.03
   0.11   0.91
   0.31   0.75
   0.26   0.82
   0.12   0.88
   0.02   1.01
   0.04   1.06
   0.02   0.93
   0.00   0.99
   0.01   1.02
   0.11   0.79
   0.71   0.25
   0.57   0.49
   0.45   0.65
   0.46   0.49
   0.55   0.40
   1.07   0.02
   0.98   0.00
   1.03   0.00
   0.89   0.08
   0.06   0.89
   0.10   0.96
   0.18   0.85
   0.06   0.85
   0.12   0.90
   0.26   0.80
   0.43   0.54
   0.42   0.51
   0.18   0.80
   0.24   0.69
   0.82   0.19
   1.00   0.01
   0.86   0.13
   0.32   0.58
   0.20   0.78
   0.46   0.55
   0.60   0.45
   0.84   0.06
   0.98   0.00
   1.02   0.00
   0.91   0.18
   0.90   0.14
   0.55   0.50
   0.24   0.77
   0.38   0.59
   0.84   0.12
   0.78   0.29
   0.74   0.29
   0.80   0.11
   0.88   0.09
   0.94   0.03
   1.00   0.03
   0.73   0.26
   0.27   0.70
   0.05   0.92
   0.04   0.94
   0.50   0.57
   0.94   0.05
   1.05   0.00
   0.88   0.02
   0.91   0.11
   0.84   0.13
   0.80   0.19
   0.51   0.56
   0.22   0.64
   0.79   0.16
   0.92   0.15
   0.91   0.02
   0.84   0.08
   0.61   0.40
   0.50   0.42
   0.84   0.10
   0.78   0.15
   0.47   0.56
   0.09   1.00
   0.00   1.02
   0.14   0.88
   0.76   0.19
   0.97   0.00
   0.88   0.03
   0.76   0.22
   0.93   0.04
   1.03   0.00
   0.90   0.12
   0.82   0.10
   1.12   0.03
   0.93   0.07
   0.80   0.09
   0.60   0.44
   0.12   0.84
   0.23   0.85
   0.87   0.12
   0.79   0.12
   0.39   0.51
   0.22   0.75
   0.00   1.02
   0.08   0.86
   0.68   0.27
   1.08   0.01
   1.04   0.06
   0.95   0.01
   0.99   0.02
   1.04   0.01
   1.06   0.00
   1.02   0.00
   0.94   0.12
   0.60   0.19
   0.59   0.34
   0.27   0.66
   0.04   0.92
   0.18   0.72
   0.97   0.02
   0.99   0.03
   0.28   0.68
   0.06   0.89
   0.02   0.95
   0.15   0.91
   0.76   0.22
   0.97   0.01
   0.92   0.05
   0.97   0.08
   0.83   0.25
   1.02   0.09
   1.02   0.02
   0.87   0.11
   0.48   0.52
   0.37   0.65
   0.15   0.91
   0.03   1.03
   0.04   0.98
   0.26   0.62
   1.11   0.01
   0.80   0.15
   0.48   0.54
   0.38   0.74
   0.11   0.86
   0.22   0.81
   0.84   0.19
   0.91   0.11
   0.76   0.18
   0.59   0.38
   0.17   0.89
   0.76   0.24
   1.03   0.02
   0.99   0.03
   0.50   0.54
   0.09   0.93
   0.05   1.02
   0.03   0.86
   0.05   1.02
   0.86   0.13
   1.05   0.00
   1.03   0.05
   0.84   0.15
   0.94   0.13
   0.56   0.53
   0.12   0.88
   0.46   0.60
   0.47   0.53
   0.46   0.59
   0.26   0.71
   0.13   0.78
   0.34   0.65
   0.75   0.36
   0.92   0.10
   0.69   0.26
   0.15   0.79
   0.10   1.06
   0.25   0.63
   0.34   0.65
   0.82   0.18
   1.02   0.01
   1.00   0.00
   1.01   0.00
   1.03   0.00
   0.96   0.11
   0.55   0.53
   0.70   0.31
   0.26   0.81
   0.07   0.95
   0.07   0.93
   0.07   0.90
   0.18   0.89
   0.50   0.44
   0.81   0.14
   0.63   0.44
   0.13   0.92
   0.03   0.89
   0.35   0.62
   0.46   0.55
   0.72   0.20
   0.99   0.02
   1.08   0.00
   1.03   0.00
   1.00   0.00
   0.97   0.04
   0.87   0.05
   0.37   0.51
   0.06   0.89
   0.00   1.06
   0.00   1.09
   0.15   0.78
   0.39   0.42
   0.96   0.11
   1.03   0.02
   0.56   0.33
   0.23   0.77
   0.29   0.66
   0.65   0.33
   0.52   0.45
   0.64   0.35
   0.75   0.24
   1.03   0.00
   0.91   0.00
   1.01   0.00
   0.94   0.01
   0.91   0.00
   0.78   0.32
   0.11   0.89
   0.00   1.06
   0.00   0.95
   0.16   0.85
   0.34   0.63
   0.70   0.26
   0.38   0.55
   0.47   0.58
   0.69   0.42
   0.75   0.07
   0.99   0.08
   0.58   0.33
   0.18   0.84
   0.79   0.17
   1.04   0.00
   0.98   0.00
   1.13   0.00
   0.84   0.10
   0.84   0.16
   0.85   0.20
   0.10   0.80
   0.00   1.05
   0.00   1.00
   0.03   0.97
   0.06   0.88
   0.38   0.54
   0.06   0.95
   0.09   1.07
   0.42   0.61
   0.55   0.46
   0.27   0.72
   0.40   0.52
   0.43   0.61
   1.05   0.02
   0.95   0.11
   1.00   0.12
   0.79   0.30
   0.95   0.10
   0.81   0.21
   0.80   0.16
   0.11   0.90
   0.02   0.92
   0.01   0.99
   0.00   1.08
   0.00   1.01
   0.00   1.02
   0.00   1.03
   0.00   1.01
   0.30   0.66
   0.08   0.83
   0.36   0.68
   0.39   0.62
   0.41   0.61
   0.83   0.20
   0.87   0.20
   0.69   0.22
   0.40   0.61
   0.60   0.37
   1.00   0.09
   0.86   0.09
   0.54   0.50
   0.18   0.75
   0.04   1.02
   0.00   1.02
   0.00   0.95
   0.00   0.99
   0.00   1.08
   0.00   1.12
   0.01   0.94
   0.15   0.82
   0.60   0.27
   0.91   0.16
   0.65   0.28
   0.19   0.80
   0.11   0.87
   0.06   1.01
   0.03   0.85
   0.21   0.73
   0.95   0.16
   0.97   0.04
   0.88   0.15
   0.66   0.34
   0.36   0.61
   0.02   0.93
   0.00   1.06
   0.05   0.98
   0.06   0.90
   0.09   0.95
   0.17   0.77
   0.68   0.36
   0.83   0.20
   0.67   0.33
   0.59   0.38
   0.05   0.89
   0.00   1.05
   0.00   1.16
   0.00   1.03
   0.17   0.91
   0.74   0.21
   1.00   0.00
   1.03   0.00
   0.87   0.23
   0.14   0.83
   0.01   0.85
   0.01   0.95
   0.09   0.90
   0.46   0.44
   0.81   0.22
   0.85   0.20
   0.93   0.17
   0.51   0.47
   0.17   0.89
   0.15   0.93
   0.00   0.97
   0.00   0.91
   0.00   1.19
   0.02   0.94
   0.26   0.69
   0.73   0.23
   1.01   0.00
   0.68   0.20
   0.62   0.33
   0.03   1.06
   0.00   0.98
   0.20   0.72
   0.56   0.42
   0.77   0.17
   1.02   0.02
   0.95   0.11
   0.57   0.47
   0.18   0.84
   0.00   1.04
   0.00   1.06
   0.00   0.99
   0.00   1.08
   0.01   0.98
   0.35   0.62
   0.72   0.29
   1.00   0.02
   0.81   0.10
   0.29   0.73
   0.09   0.84
   0.02   1.07
   0.13   0.82
   0.65   0.47
   0.92   0.07
   0.96   0.00
   1.06   0.03
   0.77   0.15
   0.15   0.91
   0.02   0.88
   0.00   1.01
   0.00   0.87
   0.00   1.00
   0.01   0.88
   0.13   0.88
   0.74   0.32
   0.96   0.06
   1.06   0.02
   0.97   0.19
   0.79   0.24
   0.47   0.60
   0.10   0.89
   0.09   0.88
   0.29   0.66
   0.91   0.13
   0.77   0.23
   0.82   0.25
   0.37   0.60
   0.02   1.00
   0.00   1.12
   0.00   1.02
   0.00   1.05
   0.03   1.02
   0.03   1.14
   0.13   0.83
   0.77   0.19
   0.91   0.06
   1.00   0.01
   1.05   0.01
   1.06   0.00
   0.76   0.15
   0.30   0.65
   0.00   1.02
   0.05   1.00
   0.24   0.58
   0.14   0.88
   0.09   0.92
   0.04   0.94
   0.04   1.00
   0.03   1.00
   0.03   1.08
   0.03   0.98
   0.42   0.59
   0.16   0.75
   0.05   0.99
   0.50   0.53
   0.72   0.33
   0.99   0.06
   0.97   0.00
   1.04   0.00
   0.96   0.05
   0.38   0.56
   0.03   0.99
   0.02   0.91
   0.00   0.98
   0.02   0.95
   0.04   0.89
   0.06   1.00
   0.11   0.88
   0.33   0.54
   0.47   0.64
   0.52   0.39
   0.75   0.16
   0.49   0.55
   0.10   0.85
   0.10   0.91
   0.25   0.73
   0.76   0.16
   1.05   0.02
   1.03   0.00
   0.85   0.01
   0.82   0.22
   0.40   0.54
   0.08   1.07
   0.01   0.99
   0.02   0.86
   0.22   0.78
   0.47   0.58
   0.48   0.53
   0.86   0.12
   0.97   0.02
   0.89   0.06
   0.58   0.27
   0.17   0.78
   0.04   0.92
   0.00   0.97
   0.04   1.06
   0.48   0.60
   1.11   0.02
   1.01   0.00
   0.92   0.03
   1.12   0.05
   0.80   0.12
   0.33   0.46
   0.14   0.93
   0.05   1.00
   0.28   0.78
   0.50   0.36
   0.79   0.11
   0.87   0.15
   0.79   0.22
   0.70   0.31
   0.54   0.54
   0.37   0.57
   0.03   0.97
   0.00   0.92
   0.00   0.85
   0.11   1.00
   0.52   0.49
   0.86   0.02
   1.05   0.04
   0.95   0.06
   1.05   0.02
   0.91   0.06
   0.80   0.25
   0.55   0.51
   0.21   0.87
   0.46   0.58
   0.57   0.37
   0.45   0.52
   0.40   0.53
   0.44   0.69
   0.74   0.28
   0.67   0.23
   0.07   1.02
   0.00   1.16
   0.00   0.96
   0.01   1.04
   0.25   0.69
   0.86   0.17
   1.05   0.01
   0.99   0.00
   0.92   0.00
   0.91   0.01
   1.04   0.03
   0.94   0.06
   0.45   0.48
   0.53   0.48
   0.38   0.55
   0.04   0.94
   0.27   0.80
   0.39   0.45
   0.90   0.07
   0.90   0.18
   0.11   0.80
   0.00   0.93
   0.03   0.83
   0.22   0.75
   0.62   0.34
   1.10   0.04
   1.11   0.00
   1.10   0.02
   1.13   0.04
   1.16   0.00
   0.92   0.03
   0.86   0.21
   0.48   0.57
   0.30   0.75
   0.23   0.83
   0.03   0.97
   0.35   0.67
   0.72   0.18
   0.78   0.06
   0.88   0.09
   0.54   0.49
   0.13   0.93
   0.17   0.85
   0.44   0.51
   0.53   0.49
   0.93   0.09
   0.95   0.04
   0.64   0.31
   0.42   0.47
   0.74   0.17
   1.02   0.03
   0.83   0.17
   0.18   0.79
   0.04   0.90
   0.08   0.92
   0.09   1.03
   0.34   0.63
   0.78   0.18
   0.99   0.03
   1.05   0.01
   0.80   0.17
   0.68   0.30
   0.64   0.35
   0.73   0.24
   0.69   0.23
   0.87   0.12
   0.84   0.23
   0.09   0.84
   0.16   0.84
   0.35   0.75
   0.93   0.11
   0.89   0.03
   0.82   0.17
   0.39   0.56
   0.39   0.63
   0.28   0.71
   0.23   0.79
   0.77   0.18
   0.92   0.03
   0.99   0.00
   0.93   0.05
   0.86   0.05
   1.01   0.03
   0.99   0.06
   0.99   0.08
   0.28   0.75
   0.09   0.74
   0.00   1.02
   0.04   0.91
   0.23   0.83
   0.64   0.38
   0.89   0.05
   0.96   0.01
   0.84   0.17
   0.70   0.32
   0.27   0.79
   0.07   0.91
   0.42   0.42
   0.87   0.12
   1.01   0.00
   0.91   0.00
   0.90   0.00
   1.00   0.00
   0.83   0.00
   0.84   0.30
   0.12   0.94
   0.00   1.00
   0.00   1.05
   0.04   1.01
   0.47   0.62
   0.76   0.20
   0.99   0.05
   0.96   0.11
   0.79   0.21
   0.89   0.11
   0.69   0.30
   0.25   0.68
   0.13   0.87
   0.71   0.21
   1.04   0.00
   1.00   0.00
   0.95   0.02
   0.95   0.03
   0.98   0.00
   0.94   0.10
   0.32   0.69
   0.00   1.08
   0.01   1.02
   0.00   0.95
   0.00   1.09
   0.07   0.89
   0.15   0.99
   0.22   0.74
   0.42   0.48
   0.64   0.35
   0.72   0.24
   0.37   0.58
   0.11   0.96
   0.87   0.08
   0.95   0.00
   1.01   0.00
   0.95   0.03
   0.97   0.05
   0.91   0.06
   0.80   0.14
   0.19   0.83
   0.03   1.15
   0.07   0.89
   0.00   1.06
   0.00   0.97
   0.02   1.04
   0.01   0.97
   0.05   1.02
   0.18   0.68
   0.32   0.74
   0.09   1.09
   0.10   0.96
   0.19   0.75
   0.87   0.03
   0.96   0.00
   0.95   0.01
   0.88   0.11
   0.98   0.07
   0.92   0.03
   0.91   0.11
   0.22   0.76
   0.04   0.97
   0.03   1.08
   0.01   1.01
   0.05   0.98
   0.00   0.97
   0.00   0.92
   0.01   1.04
   0.05   0.97
   0.06   0.90
   0.31   0.71
   0.60   0.35
   0.48   0.42
   0.76   0.12
   0.87   0.11
   0.63   0.27
   0.54   0.46
   0.65   0.26
   1.03   0.02
   0.96   0.01
   0.57   0.38
   0.11   0.92
   0.01   0.94
   0.00   0.98
   0.01   1.06
   0.01   0.99
   0.04   1.01
   0.00   1.06
   0.01   0.90
   0.19   0.85
   0.90   0.16
   0.97   0.03
   0.88   0.10
   0.33   0.66
   0.26   0.62
   0.14   0.76
   0.06   1.03
   0.27   0.62
   0.84   0.13
   0.93   0.14
   0.77   0.17
   0.52   0.52
   0.22   0.63
   0.00   0.91
   0.03   0.90
   0.18   0.75
   0.24   0.89
   0.07   0.93
   0.18   0.83
   0.77   0.22
   0.68   0.23
   0.78   0.31
   0.35   0.68
   0.00   1.04
   0.01   1.08
   0.02   0.98
   0.00   1.05
   0.14   0.84
   0.74   0.26
   0.69   0.26
   0.83   0.07
   0.80   0.29
   0.10   0.98
   0.01   1.06
   0.17   0.83
   0.40   0.55
   0.39   0.56
   0.58   0.42
   0.78   0.21
   0.95   0.11
   0.61   0.31
   0.17   0.87
   0.04   1.01
   0.00   0.99
   0.00   1.11
   0.00   1.07
   0.00   1.01
   0.15   0.82
   0.68   0.28
   0.93   0.06
   0.95   0.07
   0.83   0.21
   0.04   0.98
   0.02   1.01
   0.37   0.60
   0.90   0.14
   0.98   0.07
   1.09   0.03
   0.78   0.12
   0.58   0.36
   0.27   0.59
   0.01   0.91
   0.00   0.95
   0.00   0.89
   0.00   0.95
   0.00   0.95
   0.04   0.94
   0.36   0.71
   0.90   0.06
   0.97   0.05
   0.54   0.47
   0.44   0.61
   0.05   0.87
   0.09   0.91
   0.67   0.39
   0.88   0.04
   0.94   0.00
   0.95   0.00
   0.90   0.04
   0.44   0.57
   0.04   0.90
   0.00   1.11
   0.00   0.99
   0.00   1.03
   0.00   1.10
   0.06   0.90
   0.36   0.61
   0.65   0.21
   0.95   0.00
   0.95   0.05
   0.80   0.18
   0.69   0.36
   0.11   0.86
   0.11   0.84
   0.65   0.28
   0.99   0.10
   0.82   0.18
   0.97   0.14
   0.61   0.28
   0.21   0.79
   0.01   1.02
   0.02   1.02
   0.02   1.02
   0.13   0.87
   0.03   1.08
   0.07   0.86
   0.84   0.22
   0.92   0.01
   0.90   0.00
   1.01   0.00
   1.03   0.00
   0.97   0.03
   0.34   0.61
   0.06   0.99
   0.22   0.69
   0.37   0.69
   0.18   0.87
   0.23   0.74
   0.21   0.82
   0.15   0.93
   0.15   0.82
   0.11   0.91
   0.15   0.83
   0.53   0.54
   0.32   0.59
   0.01   1.11
   0.21   0.71
   0.90   0.12
   1.04   0.02
   1.02   0.00
   0.91   0.00
   0.91   0.03
   0.50   0.36
   0.04   1.00
   0.02   0.93
   0.01   1.02
   0.06   0.93
   0.04   1.03
   0.12   0.87
   0.45   0.59
   0.79   0.14
   0.71   0.31
   0.62   0.34
   0.72   0.30
   0.44   0.57
   0.08   0.94
   0.03   1.03
   0.26   0.58
   0.83   0.14
   0.90   0.00
   0.96   0.00
   1.07   0.01
   0.73   0.23
   0.18   0.93
   0.01   1.10
   0.00   0.92
   0.01   1.02
   0.07   1.01
   0.56   0.45
   0.69   0.28
   0.86   0.00
   0.94   0.01
   0.92   0.02
   0.23   0.81
   0.03   0.98
   0.02   0.88
   0.00   0.95
   0.02   1.06
   0.47   0.47
   0.82   0.05
   0.98   0.09
   1.04   0.02
   0.84   0.10
   0.35   0.57
   0.16   0.89
   0.08   0.90
   0.00   0.96
   0.11   0.93
   0.78   0.26
   0.99   0.09
   1.07   0.01
   0.97   0.07
   0.58   0.44
