   Vol_A   Vol_B
   0.13   0.90
   0.82   0.24
   0.98   0.05
   0.51   0.45
   0.07   0.94
   0.00   0.99
   0.00   1.04
   0.01   0.98
   0.44   0.57
   0.92   0.07
   1.03   0.00
   0.98   0.00
   1.02   0.01
   1.00   0.03
   1.03   0.00
   0.99   0.01
   0.87   0.10
   0.45   0.61
   0.26   0.74
   0.02   0.94
   0.02   0.97
   0.39   0.55
   0.67   0.27
   0.33   0.68
   0.04   0.98
   0.00   1.01
   0.00   0.98
   0.05   0.93
   0.45   0.54
   0.96   0.02
   0.98   0.00
   1.01   0.00
   1.03   0.00
   0.99   0.00
   0.99   0.01
   1.03   0.00
   1.00   0.00
   0.90   0.08
   0.52   0.47
   0.04   0.99
   0.07   0.91
   0.12   0.84
   0.33   0.67
   0.27   0.72
   0.19   0.81
   0.09   0.90
   0.06   0.93
   0.18   0.85
   0.58   0.38
   0.96   0.01
   0.98   0.00
   0.87   0.11
   0.87   0.09
   0.88   0.11
   0.85   0.15
   0.98   0.01
   0.97   0.00
   0.97   0.02
   0.64   0.36
   0.16   0.85
   0.05   0.95
   0.26   0.73
   0.66   0.36
   0.85   0.13
   0.97   0.05
   0.79   0.22
   0.60   0.41
   0.68   0.34
   0.90   0.08
   1.00   0.00
   0.95   0.05
   0.52   0.48
   0.36   0.66
   0.33   0.70
   0.63   0.34
   0.97   0.03
   0.98   0.00
   0.97   0.00
   0.93   0.06
   0.39   0.58
   0.21   0.78
   0.50   0.51
   0.98   0.03
   1.02   0.00
   1.01   0.00
   0.98   0.00
   0.97   0.01
   1.05   0.01
   1.01   0.00
   0.99   0.02
   0.58   0.37
   0.15   0.86
   0.02   0.96
   0.08   0.88
   0.72   0.24
   1.00   0.00
   1.01   0.01
   0.95   0.02
   1.00   0.00
   0.99   0.00
   1.04   0.01
   1.00   0.01
   0.99   0.00
   1.03   0.00
   0.97   0.03
   0.96   0.04
   0.82   0.19
   0.81   0.15
   0.78   0.21
   0.92   0.06
   0.86   0.15
   0.50   0.50
   0.14   0.85
   0.11   0.86
   0.72   0.29
   0.99   0.04
   0.81   0.24
   0.54   0.42
   0.79   0.19
   1.00   0.01
   0.97   0.00
   0.98   0.00
   1.00   0.00
   1.01   0.00
   1.00   0.00
   0.93   0.08
   0.55   0.47
   0.30   0.71
   0.17   0.84
   0.66   0.38
   0.46   0.55
   0.14   0.87
   0.12   0.85
   0.55   0.43
   0.69   0.31
   0.74   0.19
   0.23   0.77
   0.05   0.96
   0.25   0.70
   0.88   0.09
   1.00   0.01
   0.99   0.00
   1.00   0.00
   1.05   0.00
   0.99   0.00
   0.99   0.00
   0.84   0.14
   0.64   0.38
   0.43   0.57
   0.63   0.37
   0.19   0.76
   0.01   0.95
   0.10   0.92
   0.54   0.45
   0.80   0.21
   0.63   0.35
   0.10   0.91
   0.00   1.00
   0.00   0.96
   0.22   0.76
   0.70   0.26
   0.98   0.00
   1.03   0.00
   1.00   0.00
   0.99   0.00
   1.02   0.00
   1.03   0.01
   0.95   0.01
   0.90   0.09
   0.75   0.27
   0.14   0.84
   0.01   1.01
   0.18   0.80
   0.69   0.36
   0.66   0.36
   0.21   0.81
   0.01   1.01
   0.00   0.98
   0.00   0.99
   0.04   0.93
   0.23   0.75
   0.91   0.06
   1.01   0.00
   0.99   0.00
   0.99   0.00
   1.00   0.00
   1.03   0.00
   1.00   0.00
   1.04   0.00
   0.96   0.02
   0.74   0.25
   0.12   0.85
   0.17   0.82
   0.33   0.68
   0.12   0.89
   0.02   0.99
   0.01   0.99
   0.00   1.02
   0.01   1.05
   0.07   0.92
   0.48   0.53
   0.91   0.10
   0.90   0.08
   0.96   0.09
   0.96   0.02
   1.01   0.00
   1.00   0.00
   1.01   0.00
   1.02   0.00
   1.05   0.01
   0.84   0.17
   0.11   0.87
   0.12   0.92
   0.24   0.77
   0.04   0.99
   0.08   0.95
   0.17   0.81
   0.13   0.90
   0.26   0.73
   0.47   0.52
   0.58   0.44
   0.59   0.39
   0.56   0.46
   0.62   0.40
   0.93   0.11
   0.91   0.06
   1.01   0.00
   0.99   0.00
   1.02   0.00
   0.98   0.03
   0.46   0.58
   0.08   0.92
   0.08   0.94
   0.13   0.84
   0.00   0.99
   0.14   0.86
   0.34   0.65
   0.36   0.63
   0.82   0.17
   0.92   0.08
   0.24   0.78
   0.03   0.96
   0.05   0.95
   0.03   1.01
   0.40   0.58
   0.88   0.14
   0.98   0.00
   0.98   0.00
   1.01   0.00
   0.82   0.18
   0.11   0.87
   0.08   0.93
   0.04   0.98
   0.00   1.03
   0.03   0.91
   0.21   0.76
   0.88   0.09
   0.95   0.04
   1.02   0.01
   0.92   0.05
   0.16   0.81
   0.02   0.95
   0.00   0.99
   0.00   1.01
   0.24   0.79
   0.92   0.10
   1.04   0.00
   1.00   0.00
   1.01   0.00
   0.88   0.16
   0.13   0.90
   0.03   0.95
   0.00   0.98
   0.03   0.96
   0.53   0.45
   0.86   0.12
   1.01   0.00
   1.01   0.00
   0.98   0.04
   0.32   0.67
   0.14   0.88
   0.21   0.78
   0.29   0.72
   0.07   0.95
   0.57   0.43
   0.99   0.04
   1.00   0.00
   1.01   0.00
   0.98   0.00
   0.88   0.14
   0.14   0.88
   0.00   0.99
   0.00   0.96
   0.12   0.88
   0.91   0.07
   0.95   0.01
   1.06   0.00
   1.01   0.01
   0.91   0.09
   0.17   0.79
   0.07   0.92
   0.79   0.21
   0.80   0.18
   0.58   0.39
   0.74   0.26
   0.98   0.02
   0.94   0.01
   0.99   0.01
   1.01   0.00
   0.86   0.11
   0.38   0.62
   0.06   0.93
   0.02   0.98
   0.26   0.77
   0.97   0.05
   0.99   0.00
   0.99   0.00
   0.91   0.11
   0.40   0.60
   0.09   0.89
   0.22   0.79
   0.90   0.16
   1.00   0.02
   0.96   0.05
   0.81   0.17
   0.86   0.12
   0.95   0.05
   0.89   0.13
   1.01   0.01
   1.02   0.01
   0.81   0.19
   0.52   0.49
   0.31   0.65
   0.78   0.20
   1.02   0.00
   1.00   0.00
   1.04   0.00
   0.93   0.07
   0.18   0.80
   0.17   0.84
   0.92   0.09
   1.02   0.00
   1.01   0.00
   0.99   0.01
   0.81   0.17
   0.69   0.31
   0.60   0.36
   0.60   0.38
   0.94   0.06
   1.05   0.00
   0.85   0.16
   0.90   0.08
   0.89   0.10
   0.93   0.02
   1.04   0.00
   0.97   0.00
   0.93   0.00
   0.92   0.05
   0.25   0.75
   0.15   0.89
   0.93   0.07
   0.99   0.00
   1.00   0.00
   0.99   0.00
   0.96   0.06
   0.52   0.46
   0.05   0.90
   0.09   0.90
   0.30   0.65
   0.88   0.09
   0.98   0.00
   1.04   0.00
   0.99   0.00
   1.00   0.00
   0.99   0.00
   1.01   0.00
   1.06   0.00
   0.92   0.07
   0.31   0.68
   0.07   0.93
   0.68   0.28
   0.99   0.01
   0.98   0.00
   0.84   0.14
   0.61   0.37
   0.31   0.68
   0.01   0.97
   0.02   0.95
   0.18   0.80
   0.90   0.10
   1.02   0.00
   1.03   0.00
   1.03   0.00
   0.98   0.00
   1.02   0.00
   1.00   0.00
   0.96   0.03
   0.88   0.14
   0.56   0.43
   0.08   0.93
   0.30   0.73
   0.75   0.21
   0.74   0.26
   0.37   0.62
   0.05   0.95
   0.01   0.94
   0.01   0.97
   0.15   0.86
   0.68   0.36
   1.00   0.02
   1.02   0.00
   1.01   0.00
   1.00   0.00
   1.02   0.00
   0.95   0.00
   1.05   0.00
   0.98   0.01
   0.91   0.08
   0.62   0.34
   0.22   0.76
   0.06   0.93
   0.15   0.84
   0.16   0.78
   0.07   0.91
   0.01   0.98
   0.00   1.02
   0.00   0.99
   0.18   0.78
   0.86   0.18
   1.02   0.00
   0.97   0.00
   1.06   0.00
   0.98   0.00
   1.03   0.00
   0.90   0.09
   1.02   0.01
   0.98   0.00
   1.03   0.01
   0.70   0.33
   0.45   0.54
   0.26   0.73
   0.00   1.02
   0.14   0.83
   0.13   0.88
   0.17   0.84
   0.04   0.93
   0.00   1.03
   0.06   0.90
   0.83   0.14
   1.02   0.00
   1.00   0.00
   0.96   0.01
   0.99   0.05
   0.89   0.10
   0.33   0.66
   0.97   0.03
   1.03   0.00
   1.00   0.01
   0.76   0.28
   0.55   0.44
   0.18   0.80
   0.10   0.89
   0.63   0.36
   0.89   0.10
   0.79   0.19
   0.51   0.54
   0.24   0.82
   0.49   0.49
   0.94   0.05
   1.02   0.00
   0.98   0.00
   0.96   0.05
   0.68   0.34
   0.13   0.84
   0.26   0.73
   0.94   0.04
   1.00   0.00
   1.02   0.00
   0.97   0.01
   0.92   0.09
   0.73   0.27
   0.74   0.27
   1.00   0.01
   0.98   0.00
   1.00   0.03
   0.78   0.21
   0.53   0.47
   0.72   0.28
   0.99   0.01
   0.98   0.00
   0.91   0.05
   0.63   0.42
   0.36   0.67
   0.09   0.92
   0.64   0.39
   0.98   0.04
   0.89   0.12
   0.72   0.25
   0.80   0.18
   0.99   0.01
   0.97   0.00
   1.04   0.00
   1.05   0.00
   0.96   0.00
   0.68   0.33
   0.49   0.46
   0.31   0.67
   0.16   0.82
   0.19   0.85
   0.50   0.52
   0.95   0.07
   0.95   0.05
   0.45   0.55
   0.09   0.93
   0.41   0.59
   0.56   0.47
   0.29   0.75
   0.15   0.87
   0.48   0.53
   0.92   0.05
   0.98   0.00
   1.01   0.00
   1.01   0.00
   1.01   0.00
   1.01   0.02
   0.93   0.10
   0.53   0.42
   0.43   0.58
   0.20   0.83
   0.59   0.40
   0.88   0.16
   0.63   0.35
   0.24   0.79
   0.13   0.86
   0.24   0.76
   0.13   0.90
   0.01   1.01
   0.02   0.97
   0.26   0.75
   0.90   0.12
   1.01   0.00
   1.00   0.00
   0.98   0.00
   1.01   0.00
   0.98   0.00
   0.98   0.00
   0.95   0.07
   0.88   0.09
   0.75   0.23
   0.90   0.10
   0.41   0.57
   0.05   0.95
   0.05   0.94
   0.11   0.88
   0.57   0.42
   0.15   0.82
   0.00   1.00
   0.00   1.02
   0.20   0.82
   0.85   0.14
   0.95   0.01
   1.01   0.00
   1.05   0.00
   1.04   0.00
   0.95   0.00
   0.98   0.00
   1.00   0.00
   0.96   0.00
   0.95   0.00
   0.94   0.05
   0.34   0.64
   0.03   0.95
   0.18   0.81
   0.63   0.37
   0.86   0.13
   0.34   0.63
   0.00   1.02
   0.00   0.99
   0.11   0.90
   0.63   0.37
   0.87   0.14
   0.98   0.01
   1.03   0.00
   0.98   0.00
   0.97   0.00
   1.00   0.00
   1.01   0.00
   1.00   0.00
   0.99   0.00
   0.99   0.00
   0.72   0.29
   0.15   0.83
   0.15   0.84
   0.72   0.24
   0.74   0.23
   0.57   0.43
   0.19   0.79
   0.05   0.92
   0.18   0.81
   0.36   0.66
   0.62   0.37
   0.90   0.10
   0.67   0.33
   0.50   0.53
   0.73   0.24
   0.94   0.09
   0.92   0.07
   0.96   0.03
   1.02   0.00
   1.00   0.00
   0.84   0.17
   0.28   0.74
   0.55   0.46
   0.67   0.32
   0.63   0.40
   0.85   0.16
   0.80   0.22
   0.46   0.53
   0.61   0.35
   0.25   0.74
   0.14   0.88
   0.12   0.88
   0.09   0.93
   0.07   0.95
   0.17   0.84
   0.42   0.60
   0.90   0.11
   0.96   0.01
   0.99   0.00
   1.00   0.00
   0.84   0.14
   0.74   0.26
   0.72   0.26
   0.75   0.24
   0.17   0.88
   0.64   0.34
   0.85   0.14
   0.77   0.23
   0.99   0.02
   0.69   0.31
   0.17   0.84
   0.00   0.99
   0.00   1.01
   0.00   0.98
   0.08   0.90
   0.43   0.55
   0.92   0.05
   0.96   0.01
   1.00   0.00
   0.97   0.05
   0.71   0.29
   0.74   0.27
   0.37   0.63
   0.06   0.91
   0.16   0.85
   0.45   0.53
   0.96   0.04
   0.94   0.01
   1.00   0.01
   0.82   0.15
   0.11   0.87
   0.02   0.99
   0.01   0.97
   0.00   0.99
   0.14   0.84
   0.74   0.21
   0.99   0.00
   0.99   0.00
   1.01   0.00
   0.94   0.06
   0.41   0.54
   0.29   0.70
   0.03   0.99
   0.03   0.96
   0.82   0.19
   0.88   0.11
   0.99   0.01
   1.01   0.00
   0.87   0.14
   0.37   0.62
   0.16   0.86
   0.60   0.42
   0.25   0.72
   0.22   0.76
   0.48   0.49
   0.94   0.05
   1.01   0.00
   1.01   0.00
   0.97   0.00
   0.83   0.17
   0.05   0.97
   0.00   0.97
   0.00   1.02
   0.27   0.73
   0.97   0.02
   0.94   0.00
   1.01   0.00
   1.02   0.00
   0.96   0.03
   0.35   0.64
   0.12   0.90
   0.61   0.40
   0.89   0.14
   0.91   0.09
   0.97   0.04
   1.02   0.00
   0.98   0.00
   0.97   0.00
   1.01   0.00
   0.76   0.26
   0.29   0.76
   0.05   0.92
   0.01   0.97
   0.35   0.67
   0.96   0.02
   0.98   0.00
   1.02   0.00
   1.02   0.00
   0.91   0.07
   0.61   0.40
   0.29   0.68
   0.80   0.20
   0.97   0.03
   1.00   0.00
   1.01   0.00
   1.00   0.01
   0.92   0.07
   0.94   0.05
   0.96   0.02
   0.87   0.14
   0.79   0.24
   0.69   0.32
   0.29   0.73
   0.51   0.48
   0.99   0.01
   1.03   0.00
   1.03   0.00
   1.00   0.03
   0.52   0.53
   0.33   0.66
   0.87   0.11
   1.01   0.00
   0.98   0.00
   0.98   0.00
   1.01   0.00
   0.92   0.07
   0.51   0.47
   0.59   0.43
   0.75   0.24
   0.68   0.32
   0.83   0.17
   0.89   0.13
   0.83   0.15
   0.88   0.12
   1.01   0.00
   0.98   0.00
   0.96   0.02
   0.84   0.16
   0.29   0.71
   0.28   0.68
   0.99   0.03
   0.99   0.00
   1.03   0.00
   0.99   0.00
   1.03   0.02
   0.82   0.18
   0.09   0.94
   0.05   0.95
   0.20   0.77
   0.36   0.65
   0.72   0.26
   0.86   0.12
   0.97   0.01
   1.00   0.00
   1.01   0.00
   1.00   0.00
   1.00   0.01
   0.76   0.29
   0.26   0.79
   0.22   0.79
   0.57   0.43
   0.88   0.11
   0.89   0.09
   0.88   0.08
   0.84   0.19
   0.63   0.37
   0.46   0.56
   0.16   0.85
   0.33   0.67
   0.75   0.25
   0.97   0.06
   1.00   0.02
   1.00   0.00
   1.01   0.00
   0.97   0.00
   1.01   0.00
   0.96   0.01
   0.90   0.13
   0.82   0.18
   0.32   0.69
   0.12   0.90
   0.48   0.53
   0.41   0.56
   0.22   0.74
   0.07   0.93
   0.22   0.78
   0.67   0.30
   0.84   0.14
   0.87   0.15
   0.98   0.04
   0.92   0.04
   0.99   0.00
   1.00   0.00
   0.99   0.00
   0.98   0.00
   0.98   0.00
   0.96   0.00
   1.04   0.00
   0.97   0.02
   0.65   0.34
   0.06   0.90
   0.11   0.90
   0.25   0.76
   0.05   0.90
   0.00   0.99
   0.01   1.02
   0.19   0.75
   0.66   0.28
   1.02   0.01
   0.98   0.00
   1.01   0.00
   0.98   0.00
   0.96   0.00
   0.99   0.00
   0.96   0.07
   0.97   0.04
   1.01   0.00
   1.02   0.00
   1.03   0.00
   0.86   0.14
   0.27   0.76
   0.22   0.77
   0.32   0.69
   0.07   0.92
   0.03   0.99
   0.00   0.99
   0.00   1.01
   0.17   0.83
   0.87   0.10
   1.00   0.00
   1.00   0.00
   0.94   0.00
   1.01   0.00
   0.94   0.03
   0.32   0.69
   0.82   0.19
   1.05   0.00
   1.00   0.00
   0.99   0.02
   0.91   0.07
   0.48   0.48
   0.36   0.61
   0.70   0.30
   0.84   0.17
   0.33   0.68
   0.07   0.93
   0.01   0.99
   0.17   0.80
   0.75   0.24
   0.93   0.01
   1.00   0.00
   1.01   0.00
   0.97   0.02
   0.53   0.48
   0.26   0.82
   0.83   0.19
   0.97   0.01
   0.98   0.02
   1.03   0.01
   1.02   0.01
   0.96   0.05
   0.94   0.06
   0.98   0.00
   0.92   0.04
   0.27   0.71
   0.09   0.87
   0.02   0.97
   0.23   0.77
   0.64   0.36
   0.76   0.24
   0.98   0.03
   0.97   0.03
   0.89   0.08
   0.43   0.58
   0.63   0.37
   0.67   0.34
   0.55   0.44
   0.23   0.79
   0.19   0.80
   0.87   0.14
   1.04   0.00
   1.02   0.00
   0.98   0.00
   0.99   0.00
   0.90   0.12
   0.23   0.78
   0.04   0.97
   0.00   1.00
   0.01   1.02
   0.15   0.84
   0.72   0.25
   0.64   0.35
   0.39   0.55
   0.13   0.86
   0.19   0.80
   0.14   0.86
   0.07   0.95
   0.01   1.01
   0.11   0.92
   0.85   0.16
   1.00   0.00
   1.01   0.00
   1.02   0.00
   1.00   0.00
   1.01   0.01
   0.67   0.32
   0.34   0.66
   0.14   0.87
   0.06   0.94
   0.18   0.83
   0.37   0.64
   0.15   0.85
   0.04   0.99
   0.04   0.94
   0.07   0.90
   0.00   0.99
   0.00   1.04
   0.00   1.01
   0.14   0.80
   0.88   0.12
   0.98   0.00
   1.02   0.00
   1.00   0.00
   1.03   0.00
   0.99   0.00
   0.99   0.02
   0.90   0.09
   0.75   0.25
   0.46   0.56
   0.55   0.43
   0.28   0.72
   0.00   1.00
   0.04   0.94
   0.06   0.92
   0.56   0.43
   0.07   0.94
   0.00   1.00
   0.00   0.99
   0.25   0.75
   0.92   0.06
   1.04   0.00
   0.98   0.00
   1.01   0.00
   1.01   0.00
   1.03   0.00
   1.02   0.00
   1.01   0.01
   0.98   0.01
   0.95   0.03
   0.84   0.17
   0.24   0.82
   0.05   0.95
   0.45   0.56
   0.75   0.26
   0.91   0.11
   0.49   0.55
   0.00   0.97
   0.02   1.03
   0.42   0.57
   1.01   0.03
   1.03   0.00
   1.04   0.00
   1.05   0.00
   0.92   0.06
   0.94   0.08
   1.03   0.01
   1.00   0.02
   1.01   0.01
   0.98   0.01
   0.89   0.10
   0.68   0.30
   0.41   0.59
   0.53   0.47
   0.83   0.15
   0.92   0.05
   0.60   0.37
   0.25   0.74
   0.47   0.53
   0.81   0.18
   0.93   0.05
   0.99   0.03
   0.90   0.12
   0.71   0.32
   0.16   0.86
   0.31   0.68
   0.56   0.40
   0.64   0.36
   0.89   0.08
   0.95   0.07
   0.83   0.17
   0.84   0.20
   0.82   0.20
   0.96   0.05
   0.88   0.10
   0.93   0.05
   0.77   0.25
   0.88   0.12
   0.94   0.08
   0.94   0.06
   0.91   0.13
   0.66   0.35
   0.21   0.81
   0.09   0.92
   0.01   0.95
   0.03   0.96
   0.04   0.94
   0.19   0.77
   0.73   0.28
   0.83   0.15
   0.91   0.10
   0.96   0.02
   0.99   0.00
   0.97   0.02
   0.88   0.14
   0.51   0.49
   0.44   0.56
   0.94   0.05
   1.00   0.00
   1.03   0.00
   0.98   0.02
   0.57   0.43
   0.11   0.89
   0.00   0.99
   0.00   0.99
   0.01   0.98
   0.04   0.91
   0.44   0.57
   0.74   0.28
   0.80   0.21
   0.92   0.06
   0.98   0.02
   1.00   0.06
   0.65   0.37
   0.33   0.65
   0.24   0.77
   0.38   0.63
   0.95   0.05
   1.04   0.00
   1.00   0.00
   0.90   0.10
   0.43   0.59
   0.11   0.89
   0.07   0.94
   0.01   1.02
   0.02   0.98
   0.19   0.80
   0.91   0.13
   0.99   0.02
   0.93   0.08
   0.87   0.12
   0.74   0.30
   0.58   0.44
   0.22   0.75
   0.11   0.89
   0.89   0.08
   0.92   0.06
   0.95   0.03
   0.98   0.00
   0.98   0.02
   0.85   0.13
   0.55   0.43
   0.81   0.23
   0.31   0.69
   0.14   0.86
   0.16   0.81
   0.84   0.11
   0.99   0.02
   0.98   0.01
   0.98   0.02
   0.76   0.22
   0.18   0.77
   0.13   0.83
   0.07   0.88
   0.56   0.46
   0.98   0.03
   0.95   0.00
   0.99   0.00
   1.02   0.00
   0.97   0.00
   0.94   0.03
   0.73   0.25
   0.85   0.17
   0.86   0.10
   0.96   0.04
   0.97   0.04
   0.99   0.00
   1.00   0.01
   0.99   0.02
   0.87   0.12
   0.22   0.73
   0.01   0.99
   0.02   1.00
   0.01   1.02
   0.48   0.57
   0.45   0.57
   0.95   0.06
   1.03   0.00
   0.98   0.02
   1.02   0.02
   0.96   0.04
   0.83   0.16
   0.92   0.07
   1.00   0.00
   0.97   0.00
   1.02   0.00
   0.92   0.07
   0.56   0.47
   0.53   0.48
   0.69   0.30
   0.22   0.80
   0.09   0.91
   0.22   0.79
   0.12   0.84
   0.13   0.91
   0.50   0.56
   0.79   0.21
   0.88   0.12
   0.58   0.41
   0.68   0.32
   0.84   0.13
   0.99   0.02
   1.00   0.00
   0.96   0.00
   0.98   0.00
   1.01   0.01
   0.84   0.16
   0.18   0.80
   0.12   0.85
   0.27   0.76
   0.15   0.82
   0.13   0.85
   0.19   0.82
   0.61   0.39
   0.46   0.54
   0.77   0.23
   0.62   0.36
   0.66   0.35
   0.26   0.74
   0.24   0.75
   0.77   0.23
   1.04   0.01
   1.01   0.00
   0.99   0.00
   0.98   0.00
   0.98   0.02
   0.82   0.24
   0.19   0.81
   0.00   0.99
   0.02   1.00
   0.03   0.98
   0.17   0.81
   0.27   0.73
   0.82   0.14
   0.92   0.10
   0.84   0.13
   0.82   0.17
   0.71   0.29
   0.28   0.71
   0.11   0.89
   0.68   0.27
   0.91   0.10
   0.83   0.20
   0.81   0.21
   0.87   0.12
   0.88   0.10
   0.91   0.09
   0.80   0.21
   0.29   0.74
   0.09   0.88
   0.20   0.81
   0.63   0.36
   0.72   0.28
   0.88   0.11
   0.94   0.06
   0.78   0.27
   0.78   0.19
   0.67   0.31
   0.32   0.67
   0.33   0.64
   0.28   0.72
   0.12   0.87
   0.07   0.91
   0.19   0.79
   0.08   0.91
   0.27   0.76
   0.49   0.51
   0.91   0.10
   0.89   0.10
   0.57   0.40
   0.54   0.46
   0.75   0.26
   0.90   0.13
   0.96   0.03
   0.98   0.04
   1.00   0.01
   1.00   0.01
   0.93   0.06
   0.84   0.18
   0.55   0.39
   0.16   0.83
   0.00   0.97
   0.05   0.96
   0.09   0.89
   0.00   0.99
   0.00   1.02
   0.02   1.00
   0.28   0.74
   0.69   0.30
   0.98   0.01
   1.01   0.01
   1.03   0.00
   0.98   0.00
   1.01   0.00
   1.01   0.01
   0.93   0.04
   0.95   0.03
   1.01   0.04
   0.96   0.06
   0.90   0.13
   0.66   0.35
   0.13   0.84
   0.30   0.70
   0.34   0.65
   0.12   0.88
   0.01   1.00
   0.00   1.02
   0.02   0.98
   0.26   0.75
   0.93   0.09
   1.04   0.00
   1.03   0.00
   1.00   0.00
   1.04   0.00
   1.02   0.00
   0.80   0.19
   0.92   0.05
   0.99   0.02
   0.92   0.06
   1.00   0.00
   0.82   0.16
   0.57   0.40
   0.61   0.37
   0.68   0.29
   0.69   0.32
   0.12   0.88
   0.00   0.98
   0.00   1.00
   0.09   0.92
   0.59   0.39
   0.89   0.10
   0.90   0.03
   0.99   0.00
   0.97   0.00
   0.95   0.06
   0.41   0.60
   0.88   0.10
   0.94   0.07
   0.64   0.34
   0.87   0.15
   0.96   0.01
   0.95   0.02
   1.00   0.02
   1.02   0.00
   0.90   0.10
   0.31   0.68
   0.00   0.98
   0.00   1.01
   0.01   1.00
   0.13   0.89
   0.27   0.78
   0.82   0.19
   1.01   0.00
   0.95   0.06
   0.76   0.26
   0.14   0.87
   0.17   0.80
   0.13   0.88
   0.04   1.02
   0.19   0.83
   0.89   0.13
   0.99   0.00
   1.01   0.01
   0.85   0.14
   0.97   0.04
   0.79   0.19
   0.15   0.87
   0.00   0.98
   0.00   1.01
   0.00   0.96
   0.11   0.92
   0.14   0.85
   0.36   0.63
   0.59   0.38
   0.22   0.77
   0.01   1.05
   0.01   1.00
   0.00   0.98
   0.00   1.00
   0.05   0.99
   0.84   0.18
   1.00   0.00
   1.00   0.00
   0.99   0.03
   0.85   0.10
   0.81   0.21
   0.39   0.57
   0.22   0.78
   0.03   0.94
   0.00   1.02
   0.08   0.97
   0.04   0.96
   0.02   0.97
   0.16   0.85
   0.02   1.00
   0.02   0.99
   0.01   0.95
   0.00   1.01
   0.02   1.02
   0.33   0.69
   0.99   0.01
   1.02   0.00
   0.95   0.00
   0.96   0.00
   0.99   0.03
   0.89   0.14
   0.85   0.14
   0.89   0.12
   0.81   0.20
   0.17   0.90
   0.06   0.96
   0.08   0.92
   0.05   0.97
   0.18   0.82
   0.03   1.03
   0.39   0.61
   0.05   0.95
   0.00   1.01
   0.07   0.92
   0.56   0.49
   0.96   0.01
   1.01   0.00
   1.01   0.00
   1.01   0.00
   0.89   0.03
   0.94   0.08
   0.94   0.08
   0.88   0.12
   0.94   0.09
   0.53   0.48
   0.11   0.88
   0.02   0.95
   0.02   0.97
   0.33   0.66
   0.59   0.41
   0.64   0.36
   0.13   0.87
   0.00   1.03
   0.27   0.73
   0.72   0.26
   0.94   0.04
   0.99   0.00
   0.99   0.00
   0.96   0.00
   0.96   0.07
   0.74   0.20
   0.78   0.19
   0.81   0.17
   0.72   0.27
   0.70   0.33
   0.28   0.73
   0.09   0.89
   0.25   0.71
   0.64   0.36
   0.77   0.22
   0.84   0.14
   0.12   0.88
   0.18   0.86
   0.59   0.43
   0.91   0.07
   1.03   0.00
   0.98   0.00
   1.01   0.02
   0.85   0.11
   0.49   0.53
   0.24   0.78
   0.09   0.92
   0.15   0.85
   0.17   0.80
   0.16   0.83
   0.09   0.92
   0.27   0.75
   0.73   0.29
   1.01   0.02
   0.99   0.04
   0.82   0.21
   0.12   0.86
   0.51   0.46
   0.96   0.07
   0.97   0.00
   0.98   0.00
   1.01   0.01
   0.57   0.46
   0.28   0.70
   0.05   0.96
   0.02   0.93
   0.00   1.01
   0.00   0.96
   0.04   0.99
   0.10   0.94
   0.20   0.83
   0.65   0.36
   0.99   0.03
   1.00   0.00
   1.00   0.01
   0.36   0.62
   0.09   0.90
   0.62   0.35
   0.95   0.06
   1.03   0.00
   1.02   0.00
   0.92   0.10
   0.17   0.83
   0.00   0.99
   0.00   1.01
   0.00   1.01
   0.01   0.99
   0.12   0.89
   0.15   0.84
   0.17   0.83
   0.24   0.75
   0.79   0.22
   1.01   0.00
   0.96   0.01
   0.88   0.11
   0.10   0.91
   0.06   0.93
   0.65   0.35
   0.93   0.03
   0.97   0.00
   0.98   0.00
   0.93   0.09
   0.44   0.55
   0.27   0.71
   0.08   0.94
   0.01   1.01
   0.18   0.84
   0.73   0.28
   0.74   0.22
   0.48   0.55
   0.32   0.70
   0.51   0.47
   0.88   0.12
   0.90   0.11
   0.82   0.18
   0.58   0.40
   0.44   0.53
   0.48   0.54
   0.94   0.04
   1.01   0.00
   1.01   0.00
   0.91   0.07
   0.94   0.05
   0.86   0.14
   0.61   0.41
   0.32   0.68
   0.71   0.30
   0.96   0.06
   0.87   0.12
   0.62   0.36
   0.33   0.67
   0.22   0.75
   0.49   0.51
   0.78   0.21
   0.92   0.08
   1.00   0.01
   1.00   0.02
   0.95   0.06
   1.00   0.02
   1.00   0.00
   1.05   0.00
   0.99   0.01
   1.00   0.00
   0.99   0.00
   0.98   0.01
   0.97   0.02
   0.99   0.04
   0.78   0.19
   0.84   0.13
   0.69   0.31
   0.19   0.82
   0.00   1.03
   0.09   0.94
   0.25   0.76
   0.80   0.18
   0.67   0.33
   0.85   0.13
   0.95   0.08
   0.95   0.05
   0.95   0.04
   1.01   0.00
   1.00   0.00
   1.01   0.00
   1.01   0.00
   1.01   0.00
   0.97   0.01
   0.76   0.24
   0.38   0.57
   0.19   0.79
   0.17   0.82
   0.03   0.98
   0.00   1.05
   0.05   0.92
   0.16   0.81
   0.44   0.55
   0.14   0.85
   0.13   0.88
   0.35   0.66
   0.26   0.74
   0.37   0.63
   0.89   0.08
   1.02   0.00
   0.99   0.00
   1.02   0.00
   0.95   0.05
   0.78   0.22
   0.41   0.58
   0.03   0.95
   0.00   1.01
   0.00   1.02
   0.01   0.96
   0.00   1.00
   0.03   0.98
   0.02   0.92
   0.07   0.92
